언급된 종목,조회수,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가,업로드시간,Unnamed: 7,구독자,상장주식수,업로드 시간 원본,Unnamed: 11,주가 변화율,거래량 변화율,라벨1
셀트리온,114485,385162,171650,330000.0,323750.0,2021-01-26 오후 3,2021-01-26,189000,134997805,2021-01-26 오후 3:59:30,오후 3:59:30,0.01893939393939394,0.5543433672065261,0
삼성전자,70037,3896110,5325754,86866.66667,88666.66667,2021-01-25 오후 4,2021-01-25,189000,5969782,2021-01-25 오후 4:20:38,오후 4:20:38,0.02072141212506825,0.3669413851251633,0
SK하이닉스,70037,666206,1669446,130166.6667,131916.6667,2021-01-25 오후 4,2021-01-25,189000,728002365,2021-01-25 오후 4:20:38,오후 4:20:38,0.0134443021732537,1.5059005772989136,0
셀트리온,70037,250926,385162,314750.0,330000.0,2021-01-25 오후 4,2021-01-25,189000,134997805,2021-01-25 오후 4:20:38,오후 4:20:38,0.048451151707704525,0.5349624989040593,1
녹십자,70037,152050,86571,446000.0,458583.3333,2021-01-25 오후 4,2021-01-25,189000,11686538,2021-01-25 오후 4:20:38,오후 4:20:38,0.02821375179372197,0.4306412364353831,0
SK,70037,100472,305612,330250.0,348916.6667,2021-01-25 오후 4,2021-01-25,189000,70360297,2021-01-25 오후 4:20:38,오후 4:20:38,0.056522836336109016,2.041762879210128,1
유안타증권,70037,78750,131449,3185.833333,3337.5,2021-01-25 오후 4,2021-01-25,189000,199596576,2021-01-25 오후 4:20:38,오후 4:20:38,0.04760659179153612,0.6691936507936508,1
삼성전자,56116,9963824,3896110,88483.33333,86866.66667,2021-01-25 오전 6,2021-01-25,189000,5969782,2021-01-25 오전 6:45:00,오전 6:45:00,0.018270860727755408,0.6089744258830746,0
LG이노텍,56116,184853,76656,208083.3333,204500.0,2021-01-25 오전 6,2021-01-25,189000,23667107,2021-01-25 오전 6:45:00,오전 6:45:00,0.017220664640323687,0.5853137357792408,0
NAVER,56116,611749,423176,330583.3333,347083.3333,2021-01-25 오전 6,2021-01-25,189000,164263395,2021-01-25 오전 6:45:00,오전 6:45:00,0.04991177212502262,0.3082522407065643,1
LG화학,56116,72401,56998,983833.3333,981333.3333,2021-01-25 오전 6,2021-01-25,189000,70592343,2021-01-25 오전 6:45:00,오전 6:45:00,0.002541080806455737,0.21274568030828303,0
삼성전자,65622,3629745,9963824,87383.33333,88483.33333,2021-01-22 오전 6,2021-01-22,189000,5969782,2021-01-22 오전 6:38:36,오전 6:38:36,0.012588212855715744,1.7450479303642543,0
LG전자,65622,2788465,2665151,168166.6667,185916.6667,2021-01-22 오전 6,2021-01-22,189000,163647814,2021-01-22 오전 6:38:36,오전 6:38:36,0.10555004953309216,0.044222896826748764,1
삼성전자,63598,3629745,9963824,87383.33333,88483.33333,2021-01-21 오후 3,2021-01-21,189000,5969782,2021-01-21 오후 3:53:03,오후 3:53:03,0.012588212855715744,1.7450479303642543,0
LG전자,63598,2788465,2665151,168166.6667,185916.6667,2021-01-21 오후 3,2021-01-21,189000,163647814,2021-01-21 오후 3:53:03,오후 3:53:03,0.10555004953309216,0.044222896826748764,1
카카오,63598,274746,116713,456833.3333,455833.3333,2021-01-21 오후 3,2021-01-21,189000,88560927,2021-01-21 오후 3:53:03,오후 3:53:03,0.002188982123472381,0.5751967271589031,0
삼성전자,45510,6432886,3629745,88450.0,87383.33333,2021-01-21 오전 7,2021-01-21,189000,5969782,2021-01-21 오전 7:10:19,오전 7:10:19,0.012059544036178699,0.43575169838234346,0
LG전자,45510,2829616,2788465,152333.3333,168166.6667,2021-01-21 오전 7,2021-01-21,189000,163647814,2021-01-21 오전 7:10:19,오전 7:10:19,0.10393873131377217,0.014542962720029856,1
SK,45510,251392,252190,319250.0,338083.3333,2021-01-21 오전 7,2021-01-21,189000,70360297,2021-01-21 오전 7:10:19,오전 7:10:19,0.05899243007047768,0.0031743253564154787,1
LG전자,97604,2829616,2788465,152333.3333,168166.6667,2021-01-20 오후 4,2021-01-20,189000,163647814,2021-01-20 오후 4:06:40,오후 4:06:40,0.10393873131377217,0.014542962720029856,1
삼성전자,97604,6432886,3629745,88450.0,87383.33333,2021-01-20 오후 4,2021-01-20,189000,5969782,2021-01-20 오후 4:06:40,오후 4:06:40,0.012059544036178699,0.43575169838234346,0
유안타증권,97604,76785,104309,3284.166667,3273.333333,2021-01-20 오후 4,2021-01-20,189000,199596576,2021-01-20 오후 4:06:40,오후 4:06:40,0.003298655366323381,0.35845542749234877,0
현대모비스,59046,348181,538521,335916.6667,353416.6667,2021-01-20 오전 7,2021-01-20,189000,95054694,2021-01-20 오전 7:00:53,오전 7:00:53,0.05209625402608819,0.5466696919131142,1
삼성전자,82816,10724025,6432886,84416.66667,88450.0,2021-01-19 오후 3,2021-01-19,189000,5969782,2021-01-19 오후 3:57:16,오후 3:57:16,0.04777887458843906,0.4001425770641154,1
LG전자,82816,447496,2829616,140666.6667,152333.3333,2021-01-19 오후 3,2021-01-19,189000,163647814,2021-01-19 오후 3:57:16,오후 3:57:16,0.0829383881320051,5.32322076621914,1
셀트리온,82816,904519,405523,306833.3333,319333.3333,2021-01-19 오후 3,2021-01-19,189000,134997805,2021-01-19 오후 3:57:16,오후 3:57:16,0.04073872895608242,0.5516700036151811,1
LG화학,82816,65494,89972,980333.3333,1000500.0,2021-01-19 오후 3,2021-01-19,189000,70592343,2021-01-19 오후 3:57:16,오후 3:57:16,0.020571234308757888,0.37374415977036063,0
셀트리온,54072,610821,904519,334666.6667,306833.3333,2021-01-19 오전 6,2021-01-19,189000,134997805,2021-01-19 오전 6:49:08,오전 6:49:08,0.08316733086821043,0.48082498800794343,1
삼성전자,94848,7681967,10724025,86483.33333,84416.66667,2021-01-18 오후 3,2021-01-18,189000,5969782,2021-01-18 오후 3:44:50,오후 3:44:50,0.02389670449118879,0.39599987867690656,0
삼성전자,61489,6755953,7681967,90450.0,86483.33333,2021-01-17 오후 9,2021-01-17,189000,5969782,2021-01-17 오후 9:32:10,오후 9:32:10,0.04385480011055839,0.1370663768679267,1
카카오,61489,162174,219518,450000.0,435250.0,2021-01-17 오후 9,2021-01-17,189000,88560927,2021-01-17 오후 9:32:10,오후 9:32:10,0.03277777777777778,0.35359552086031054,0
LG전자,61489,619553,982659,144583.3333,142500.0,2021-01-17 오후 9,2021-01-17,189000,163647814,2021-01-17 오후 9:32:10,오후 9:32:10,0.014409221674791741,0.5860773815960862,0
삼성전자,118795,7669001,4368268,90083.33333,89100.0,2021-01-13 오후 3,2021-01-13,189000,5969782,2021-01-13 오후 3:48:25,오후 3:48:25,0.010915818649802555,0.43039934406058883,0
삼성전자,40873,9425602,7669001,89900.0,90083.33333,2021-01-13 오전 6,2021-01-13,189000,5969782,2021-01-13 오전 6:46:51,오전 6:46:51,0.0020393028921022694,0.18636486030282204,0
LG화학,40873,103814,154069,978500.0,984833.3333,2021-01-13 오전 6,2021-01-13,189000,70592343,2021-01-13 오전 6:46:51,오전 6:46:51,0.006472491875319424,0.484086924692238,0
카카오,40873,298033,218220,447083.3333,455666.6667,2021-01-13 오전 6,2021-01-13,189000,88560927,2021-01-13 오전 6:46:51,오전 6:46:51,0.019198509004227295,0.26779920344391395,0
삼성전자,132152,9425602,7669001,89900.0,90083.33333,2021-01-12 오후 3,2021-01-12,189000,5969782,2021-01-12 오후 3:49:53,오후 3:49:53,0.0020393028921022694,0.18636486030282204,0
삼성전자,86234,14968961,9425602,92416.66667,89900.0,2021-01-11 오후 3,2021-01-11,189000,5969782,2021-01-11 오후 3:56:28,오후 3:56:28,0.027231740341668892,0.3703235648753444,0
카카오,86234,604612,298033,445500.0,447083.3333,2021-01-11 오후 3,2021-01-11,189000,88560927,2021-01-11 오후 3:56:28,오후 3:56:28,0.0035540590347923648,0.5070673423617129,0
삼성전자,62356,8566091,14968961,84116.66667,92416.66667,2021-01-10 오후 1,2021-01-10,189000,5969782,2021-01-10 오후 12:54:20,후 12:54:20,0.0986724786963078,0.747466960133858,1
셀트리온,62356,194965,527099,358583.3333,373666.6667,2021-01-10 오후 1,2021-01-10,189000,134997805,2021-01-10 오후 12:54:20,후 12:54:20,0.0420636766945911,1.703557048701049,1
포스코케미칼,62356,124740,260465,130750.0,131666.6667,2021-01-10 오후 1,2021-01-10,189000,77463220,2021-01-10 오후 12:54:20,후 12:54:20,0.007010835181644371,1.0880631713965048,0
삼성전자,108614,8566091,14968961,84116.66667,92416.66667,2021-01-10 오후 1,2021-01-10,189000,5969782,2021-01-10 오후 12:21:06,후 12:21:06,0.0986724786963078,0.747466960133858,1
LG전자,108614,2220396,1863950,146833.3333,147250.0,2021-01-10 오후 1,2021-01-10,189000,163647814,2021-01-10 오후 12:21:06,후 12:21:06,0.00283768467714818,0.16053262571180996,0
SK,108614,271279,329016,300666.6667,299416.6667,2021-01-10 오후 1,2021-01-10,189000,70360297,2021-01-10 오후 12:21:06,후 12:21:06,0.004157427937454831,0.2128325450919533,0
현대모비스,108614,1108545,876550,356000.0,385333.3333,2021-01-10 오후 1,2021-01-10,189000,95054694,2021-01-10 오후 12:21:06,후 12:21:06,0.08239700365168538,0.2092788294566301,1
삼성전자,58961,5955302,8566091,83216.66667,84116.66667,2021-01-07 오후 4,2021-01-07,189000,5969782,2021-01-07 오후 4:48:47,오후 4:48:47,0.010815141197243534,0.43839741460634574,0
LG전자,58961,552858,2220396,138250.0,146833.3333,2021-01-07 오후 4,2021-01-07,189000,163647814,2021-01-07 오후 4:48:47,오후 4:48:47,0.062085593490054235,3.0162139283504987,1
SK,58961,580200,271279,282583.3333,300666.6667,2021-01-07 오후 4,2021-01-07,189000,70360297,2021-01-07 오후 4:48:47,오후 4:48:47,0.06399292268522477,0.5324388142019993,1
명신산업,17254,214145,222863,42991.66667,43975.0,2021-01-19 오후 7,2021-01-19,126000,40779120,2021-01-19 오후 7:45:03,오후 7:45:03,0.02287264965901359,0.04071073338158724,0
아시아종묘,17254,327709,92578,6291.666667,6298.333333,2021-01-19 오후 7,2021-01-19,126000,10537984,2021-01-19 오후 7:45:03,오후 7:45:03,0.0010596025429900873,0.7174993668162912,0
예림당,17254,14080,36338,3072.5,3107.5,2021-01-19 오후 7,2021-01-19,126000,23034277,2021-01-19 오후 7:45:03,오후 7:45:03,0.011391375101708706,1.5808238636363636,0
콤텍시스템,17254,149340,398308,1493.333333,1512.5,2021-01-19 오후 7,2021-01-19,126000,67851466,2021-01-19 오후 7:45:03,오후 7:45:03,0.012834821654650604,1.6671220034819874,0
한네트,17254,36776,31563,5946.666667,6008.333333,2021-01-19 오후 7,2021-01-19,126000,11563700,2021-01-19 오후 7:45:03,오후 7:45:03,0.010369955044261633,0.14175005438329344,0
경남제약,17254,26768,30731,7913.333333,7953.333333,2021-01-19 오후 7,2021-01-19,126000,17442567,2021-01-19 오후 7:45:03,오후 7:45:03,0.005054759899117724,0.14804991034070533,0
넥슨지티,17254,63637,35122,13350.0,13458.333330000001,2021-01-19 오후 7,2021-01-19,126000,35373322,2021-01-19 오후 7:45:03,오후 7:45:03,0.008114856179775379,0.44808837625909453,0
다날,17254,220529,168312,4527.5,4655.0,2021-01-19 오후 7,2021-01-19,126000,68949040,2021-01-19 오후 7:45:03,오후 7:45:03,0.02816123688569851,0.23678065016392402,0
대명소노시즌,17254,142709,129467,1270.833333,1274.166667,2021-01-19 오후 7,2021-01-19,126000,100800450,2021-01-19 오후 7:45:03,오후 7:45:03,0.0026229513449502213,0.09279022346172981,0
글로벌에스엠,14797,37769,160890,581.5,599.3333332999999,2021-01-13 오후 9,2021-01-13,126000,53743968,2021-01-13 오후 9:21:32,오후 9:21:32,0.030667813069647352,3.2598427281633087,0
노터스,14797,73049,43569,27925.0,27408.33333,2021-01-13 오후 9,2021-01-13,126000,7619368,2021-01-13 오후 9:21:32,오후 9:21:32,0.018501939838854026,0.40356473052334735,0
나노엔텍,14797,23647,30083,7995.0,7970.0,2021-01-13 오후 9,2021-01-13,126000,26796327,2021-01-13 오후 9:21:32,오후 9:21:32,0.0031269543464665416,0.27216983126823696,0
덱스터,14797,615714,172835,6136.666667,6128.333333,2021-01-13 오후 9,2021-01-13,126000,25348136,2021-01-13 오후 9:21:32,오후 9:21:32,0.0013579577402848743,0.719293373221983,0
아우딘퓨쳐스,14797,15342,17782,2827.5,2709.166667,2021-01-13 오후 9,2021-01-13,126000,10000000,2021-01-13 오후 9:21:32,오후 9:21:32,0.04185086931918657,0.15904054230217704,1
앤디포스,14797,153561,120030,5370.0,5221.666667,2021-01-13 오후 9,2021-01-13,126000,55161726,2021-01-13 오후 9:21:32,오후 9:21:32,0.027622594599627483,0.21835622325981205,0
칩스앤미디어,14797,282322,108199,12883.33333,12925.0,2021-01-13 오후 9,2021-01-13,126000,9640315,2021-01-13 오후 9:21:32,오후 9:21:32,0.003234152911574207,0.6167532108726914,0
광전자,14797,309458,112067,2558.333333,2475.833333,2021-01-13 오후 9,2021-01-13,126000,57943763,2021-01-13 오후 9:21:32,오후 9:21:32,0.03224755700745897,0.6378603881625293,0
민앤지,14797,36366,937774,18141.66667,19600.0,2021-01-13 오후 9,2021-01-13,126000,12362476,2021-01-13 오후 9:21:32,오후 9:21:32,0.08038585189152311,24.787108837925533,1
효성티앤씨,13490,78995,26399,448000.0,452000.0,2021-02-04 오후 8,2021-02-04,239000,4327682,2021-02-04 오후 8:16:12,오후 8:16:12,0.008928571428571428,0.6658142920438003,0
휴젤,7188,14114,68681,206516.6667,176866.6667,2021-02-03 오후 7,2021-02-03,239000,12485455,2021-02-03 오후 7:25:48,오후 7:25:48,0.14357194735799017,3.8661612583250675,1
셀트리온,10582,941883,479508,360500.0,351416.6667,2021-02-02 오후 8,2021-02-02,239000,134997805,2021-02-02 오후 8:25:32,오후 8:25:32,0.02519648626907073,0.4909049213118827,0
효성티앤씨,9625,216563,277869,369416.6667,434750.0,2021-02-01 오후 6,2021-02-01,239000,4327682,2021-02-01 오후 6:48:08,오후 6:48:08,0.17685540255566384,0.2830862150967617,1
효성첨단소재,9625,312618,176123,247083.3333,279833.3333,2021-02-01 오후 6,2021-02-01,239000,4479948,2021-02-01 오후 6:48:08,오후 6:48:08,0.13254637438550373,0.4366191326155244,1
셀트리온,9625,1599095,941883,345750.0,360500.0,2021-02-01 오후 6,2021-02-01,239000,134997805,2021-02-01 오후 6:48:08,오후 6:48:08,0.04266088214027477,0.4109899661996317,1
HMM,24642,8514709,743733,14808.333330000001,13958.333330000001,2021-01-28 오후 7,2021-01-28,239000,327902004,2021-01-28 오후 7:21:50,오후 7:21:50,0.05740011256216097,0.9126531511529049,1
클래시스,28534,130452,122759,17366.66667,16441.66667,2021-01-27 오후 9,2021-01-27,239000,64716864,2021-01-27 오후 9:11:21,오후 9:11:21,0.05326295584390347,0.058971882378192744,1
한스바이오메드,28534,9485,26109,11758.33333,11575.0,2021-01-27 오후 9,2021-01-27,239000,10102981,2021-01-27 오후 9:11:21,오후 9:11:21,0.015591778601159921,1.752662098049552,0
파마리서치프로덕트,28534,10910,20002,61183.333329999994,59366.666670000006,2021-01-27 오후 9,2021-01-27,239000,9789072,2021-01-27 오후 9:11:21,오후 9:11:21,0.029692181859421882,0.8333638863428048,0
HMM,19662,1450637,1237086,14291.666669999999,13808.333330000001,2021-01-26 오후 8,2021-01-26,239000,327902004,2021-01-26 오후 8:18:17,오후 8:18:17,0.033819242441091545,0.1472118800223626,0
LG,11174,89141,129581,107250.0,110500.0,2021-01-25 오후 9,2021-01-25,239000,172557131,2021-01-25 오후 9:51:39,오후 9:51:39,0.030303030303030304,0.4536632974725435,0
SK,11174,100472,305612,330250.0,348916.6667,2021-01-25 오후 9,2021-01-25,239000,70360297,2021-01-25 오후 9:51:39,오후 9:51:39,0.056522836336109016,2.041762879210128,1
삼성전자,45126,3896110,5325754,86866.66667,88666.66667,2021-01-25 오후 8,2021-01-25,239000,5969782,2021-01-25 오후 8:29:05,오후 8:29:05,0.02072141212506825,0.3669413851251633,0
LG전자,20791,2829616,2788465,152333.3333,168166.6667,2021-01-20 오후 5,2021-01-20,239000,163647814,2021-01-20 오후 5:54:08,오후 5:54:08,0.10393873131377217,0.014542962720029856,1
LG디스플레이,20791,961147,1795735,21075.0,21666.66667,2021-01-20 오후 5,2021-01-20,239000,357815700,2021-01-20 오후 5:54:08,오후 5:54:08,0.02807433784104383,0.8683250324872261,0
삼성전자,23652,7681967,10724025,86483.33333,84416.66667,2021-01-18 오후 9,2021-01-18,239000,5969782,2021-01-18 오후 9:39:51,오후 9:39:51,0.02389670449118879,0.39599987867690656,0
삼성전자,32855,7669001,4368268,90083.33333,89100.0,2021-01-13 오후 9,2021-01-13,239000,5969782,2021-01-13 오후 9:32:42,오후 9:32:42,0.010915818649802555,0.43039934406058883,0
SK,32855,343973,250194,295250.0,303583.3333,2021-01-13 오후 9,2021-01-13,239000,70360297,2021-01-13 오후 9:32:42,오후 9:32:42,0.028224668247248088,0.27263477075235554,0
LG,32855,103837,43355,101333.3333,102500.0,2021-01-13 오후 9,2021-01-13,239000,172557131,2021-01-13 오후 9:32:42,오후 9:32:42,0.011513158227471449,0.5824706029642613,0
HMM,11817,872245,477330,14950.0,15091.666669999999,2021-01-13 오후 7,2021-01-13,239000,327902004,2021-01-13 오후 7:05:34,오후 7:05:34,0.009476031438127003,0.4527569662193535,0
동방,11817,18970130,29234971,5054.166667,5648.333333,2021-01-13 오후 7,2021-01-13,239000,39776581,2021-01-13 오후 7:05:34,오후 7:05:34,0.1175597690276958,0.541105464221911,1
삼성전자,12079,5955302,8566091,83216.66667,84116.66667,2021-01-07 오후 9,2021-01-07,239000,5969782,2021-01-07 오후 9:31:14,오후 9:31:14,0.010815141197243534,0.43839741460634574,0
LG화학,12079,68044,199297,902166.6667,994000.0,2021-01-07 오후 9,2021-01-07,239000,70592343,2021-01-07 오후 9:31:14,오후 9:31:14,0.10179198222420875,1.9289430368585032,1
LG전자,12079,552858,2220396,138250.0,146833.3333,2021-01-07 오후 9,2021-01-07,239000,163647814,2021-01-07 오후 9:31:14,오후 9:31:14,0.062085593490054235,3.0162139283504987,1
LG디스플레이,12079,914316,1122005,19525.0,19933.33333,2021-01-07 오후 9,2021-01-07,239000,357815700,2021-01-07 오후 9:31:14,오후 9:31:14,0.020913358770806724,0.2271523193294222,0
HMM,12079,3287908,1870686,16408.33333,16100.0,2021-01-07 오후 9,2021-01-07,239000,327902004,2021-01-07 오후 9:31:14,오후 9:31:14,0.018791264401989163,0.43104064955588783,0
팬오션,12079,1211859,803938,5208.333333,5081.666667,2021-01-07 오후 9,2021-01-07,239000,534569512,2021-01-07 오후 9:31:14,오후 9:31:14,0.024319999873556323,0.33660764164807955,0
HMM,18118,2312111,3287908,16566.66667,16408.33333,2021-01-06 오후 8,2021-01-06,239000,327902004,2021-01-06 오후 8:36:58,오후 8:36:58,0.009557344464877642,0.4220372637818859,0
LG전자,17565,104208,5517205,92700.0,120083.3333,2020-12-23 오후 7,2020-12-23,239000,163647814,2020-12-23 오후 7:14:33,오후 7:14:33,0.2953973387270766,51.94415975740826,1
LG디스플레이,17565,458916,3128333,17258.33333,18025.0,2020-12-23 오후 7,2020-12-23,239000,357815700,2020-12-23 오후 7:14:33,오후 7:14:33,0.04442298426739209,5.8167878217364395,1
삼성전자,24254,4717000,3141774,72850.0,72533.33333,2020-12-21 오후 8,2020-12-21,239000,5969782,2020-12-21 오후 8:14:16,오후 8:14:16,0.00434683143445444,0.33394657621369517,0
LG화학,24254,39331,45835,813333.3333,809666.6667,2020-12-21 오후 8,2020-12-21,239000,70592343,2020-12-21 오후 8:14:16,오후 8:14:16,0.004508196639529163,0.1653657420355445,0
셀트리온헬스케어,24254,1815343,1252538,164411.6667,173172.6667,2020-12-21 오후 8,2020-12-21,239000,151809822,2020-12-21 오후 8:14:16,오후 8:14:16,0.05328697273038471,0.3100268103603561,1
삼성바이오로직스,24254,16194,18802,799500.0,821833.3333,2020-12-21 오후 8,2020-12-21,239000,66165000,2020-12-21 오후 8:14:16,오후 8:14:16,0.02793412545340845,0.16104730146968013,0
LG디스플레이,15517,507212,744644,17908.33333,18225.0,2020-12-17 오후 7,2020-12-17,239000,357815700,2020-12-17 오후 7:51:50,오후 7:51:50,0.01768264327923355,0.4681119531872274,0
한진칼,0,28828,26337,67100.0,67000.0,2020-12-09 오전 1,2020-12-09,134000,66262510,2020-12-09 오전 1:27:33,오전 1:27:33,0.0014903129657228018,0.08640904676009435,0
이마트,0,32422,32447,151500.0,153000.0,2020-12-09 오전 1,2020-12-09,134000,27875819,2020-12-09 오전 1:27:33,오전 1:27:33,0.009900990099009901,0.0007710813645055826,0
엔씨소프트,0,11584,38498,865833.3333,891166.6667,2020-12-09 오전 1,2020-12-09,134000,21954022,2020-12-09 오전 1:27:33,오전 1:27:33,0.029258902869268737,2.3233770718232045,0
한라홀딩스,0,7242,6737,38416.66667,38658.33333,2020-12-09 오전 1,2020-12-09,134000,10472070,2020-12-09 오전 1:27:33,오전 1:27:33,0.006290672277111506,0.06973211819939243,0
한진칼,0,493814,413854,79133.33333,72816.66667,2020-11-16 오전 2,2020-11-16,134000,66262510,2020-11-16 오전 2:17:46,오전 2:17:46,0.07982308332265457,0.1619233152563516,1
아시아나항공,0,7274834,5932395,20009.5,20693.66667,2020-11-16 오전 2,2020-11-16,134000,74411764,2020-11-16 오전 2:17:46,오전 2:17:46,0.03419209225617825,0.1845319082194865,0
에이치엘비,0,54352,67653,92966.66667,93516.66667,2020-11-16 오전 2,2020-11-16,134000,53074922,2020-11-16 오전 2:17:46,오전 2:17:46,0.005916098959988666,0.24471960553429498,0
헬릭스미스,0,196034,143517,19075.0,19966.66667,2020-11-16 오전 2,2020-11-16,134000,34265714,2020-11-16 오전 2:17:46,오전 2:17:46,0.0467453038007863,0.2678974055520981,1
한스바이오메드,0,109551,1586184,16350.0,12058.33333,2020-11-16 오전 2,2020-11-16,134000,10102981,2020-11-16 오전 2:17:46,오전 2:17:46,0.26248725810397555,13.478955007256895,1
빅히트,0,623750,370353,198000.0,191000.0,2020-10-20 오전 3,2020-10-20,134000,35623760,2020-10-20 오전 3:20:29,오전 3:20:29,0.03535353535353535,0.40624769539078154,0
케어젠,0,3013,2509,63833.333329999994,62966.666670000006,2020-09-02 오전 2,2020-09-02,134000,10743000,2020-09-02 오전 2:30:10,오전 2:30:10,0.013577023394964671,0.16727514105542649,0
케어젠,0,5208,28741,61650.0,64350.0,2020-08-27 오후 9,2020-08-27,134000,10743000,2020-08-27 오후 9:36:13,오후 9:36:13,0.043795620437956206,4.518625192012289,1
케어젠,0,5208,28741,61650.0,64350.0,2020-08-27 오후 8,2020-08-27,134000,10743000,2020-08-27 오후 8:22:27,오후 8:22:27,0.043795620437956206,4.518625192012289,1
삼성전자,63194,3661801,3747892,73983.33333,73466.66667,2020-12-16 오후 9,2020-12-16,231000,5969782,2020-12-16 오후 9:12:16,오후 9:12:16,0.006983554764901103,0.023510562152339792,0
미래에셋대우,7408,665750,1037551,10116.66667,10333.33333,2020-12-03 오전 1,2020-12-03,231000,645316408,2020-12-03 오전 11:34:18,전 11:34:18,0.021416803287836204,0.5584693954187007,0
LG화학,7301,96491,97841,788666.6667,804166.6667,2020-11-26 오전 1,2020-11-26,231000,70592343,2020-11-26 오전 11:12:16,전 11:12:16,0.019653423498746686,0.013990942160408743,0
카카오,5384,139337,140604,453000.0,457583.3333,2021-02-03 오후 8,2021-02-03,45400,88560927,2021-02-03 오후 8:32:52,오후 8:32:52,0.010117733554083881,0.009093062144297639,0
셀트리온,2212,1599095,941883,345750.0,360500.0,2021-02-01 오후 8,2021-02-01,45400,134997805,2021-02-01 오후 8:03:56,오후 8:03:56,0.04266088214027477,0.4109899661996317,1
카카오,5828,255844,205245,468833.3333,456166.6667,2021-01-27 오후 9,2021-01-27,45400,88560927,2021-01-27 오후 9:23:21,오후 9:23:21,0.02701741898521275,0.1977728615875299,0
카카오,14898,176866,216881,468500.0,469333.3333,2021-01-25 오후 8,2021-01-25,45400,88560927,2021-01-25 오후 8:01:57,오후 8:01:57,0.001778726360725717,0.22624472764691914,0
카카오,5036,219518,117165,435250.0,429750.0,2021-01-18 오후 8,2021-01-18,45400,88560927,2021-01-18 오후 8:53:13,오후 8:53:13,0.01263641585295807,0.46626244772638237,0
카카오,3664,199341,246994,398083.3333,410166.6667,2021-01-07 오후 9,2021-01-07,45400,88560927,2021-01-07 오후 9:30:30,오후 9:30:30,0.03035377869209578,0.23905267857590762,0
삼성전자,3664,5955302,8566091,83216.66667,84116.66667,2021-01-07 오후 9,2021-01-07,45400,5969782,2021-01-07 오후 9:30:30,오후 9:30:30,0.010815141197243534,0.43839741460634574,0
삼성전자,4164,5955302,8566091,83216.66667,84116.66667,2021-01-07 오후 1,2021-01-07,45400,5969782,2021-01-07 오후 12:53:40,후 12:53:40,0.010815141197243534,0.43839741460634574,0
카카오,5171,166309,467876,392750.0,404333.3333,2021-01-05 오후 8,2021-01-05,45400,88560927,2021-01-05 오후 8:47:52,오후 8:47:52,0.02949289191597708,1.8132933274807737,0
CJ,5171,36879,55802,92583.33333,95516.66667,2021-01-05 오후 8,2021-01-05,45400,29176998,2021-01-05 오후 8:47:52,오후 8:47:52,0.03168316838997972,0.5131104422571111,0
엔씨소프트,5171,27050,36024,981166.6667,988666.6667,2021-01-05 오후 8,2021-01-05,45400,21954022,2021-01-05 오후 8:47:52,오후 8:47:52,0.00764396127033654,0.33175600739371536,0
카카오,10080,222543,282958,380000.0,389416.6667,2020-12-29 오후 7,2020-12-29,45400,88560927,2020-12-29 오후 7:27:22,오후 7:27:22,0.024780701842105266,0.2714756249354057,0
삼성전자,10080,9660483,2910888,78433.33333,77816.66667,2020-12-29 오후 7,2020-12-29,45400,5969782,2020-12-29 오후 7:27:22,오후 7:27:22,0.007862303357750053,0.6986809044640936,0
LG화학,3961,45835,32831,809666.6667,797500.0,2020-12-22 오후 6,2020-12-22,45400,70592343,2020-12-22 오후 6:30:17,오후 6:30:17,0.015026760024082814,0.283713319515654,0
삼성SDI,3961,36452,34240,562500.0,554833.3333,2020-12-22 오후 6,2020-12-22,45400,68764530,2020-12-22 오후 6:30:17,오후 6:30:17,0.013629629688888789,0.060682541424338855,0
카카오,7014,166182,89296,377166.6667,372500.0,2020-12-14 오후 7,2020-12-14,45400,88560927,2020-12-14 오후 7:05:43,오후 7:05:43,0.012372956340046584,0.4626614194076374,0
삼성전자,7014,4578334,4479598,73650.0,73716.66667,2020-12-14 오후 7,2020-12-14,45400,5969782,2020-12-14 오후 7:05:43,오후 7:05:43,0.0009051822131704817,0.02156592332494746,0
LG화학,7014,50489,50256,802500.0,798166.6667,2020-12-14 오후 7,2020-12-14,45400,70592343,2020-12-14 오후 7:05:43,오후 7:05:43,0.0053997922741433725,0.004614866604606944,0
씨젠,5686,389333,508828,207766.6667,216300.0,2020-12-07 오후 6,2020-12-07,45400,26234020,2020-12-07 오후 6:42:45,오후 6:42:45,0.041071714897950945,0.30692235181708205,1
셀트리온,2892,734315,765849,304013.8333,323817.5,2020-11-25 오후 8,2020-11-25,45400,134997805,2020-11-25 오후 8:53:21,오후 8:53:21,0.06514067628119342,0.04294342346268291,1
LG화학,5535,144231,144337,739833.3333,765000.0,2020-11-23 오후 1,2020-11-23,45400,70592343,2020-11-23 오후 10:27:37,후 10:27:37,0.03401667046785379,0.0007349321574418815,0
삼성SDI,5535,80992,109806,518833.3333,534833.3333,2020-11-23 오후 1,2020-11-23,45400,68764530,2020-11-23 오후 10:27:37,후 10:27:37,0.030838419532980416,0.35576353220071116,0
셀트리온,3187,450490,95802,292393.5,289202.0,2020-11-19 오후 8,2020-11-19,45400,134997805,2020-11-19 오후 8:09:18,오후 8:09:18,0.010915085321664127,0.7873382317032565,0
