채널,동영상 이름,업로드 시간,조회수,언급된 종목,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가
무쏘TV-진검승부,[주식투자-2021.01.25] 이재명 관련주 전체 분석!  대선 정책주를 준비하라!(#이낙연 #정세균 #신라에스지 #토탈소프트 #수산아이앤티 #동신건설 #프리엠스 #카스 #정다운,2021-01-25 13:21:01+00:00,1404,전파기지국,306138,318681,3695.833333,3660
마이클신TV,(주식)&quot;정산애강&quot; 약수익 ㅊㅋㅊㅋ... 2차전지와 블록체인투자관련주 중에 아직 상승이 안나온 종목들 추천드렸습니다. ^^,2020-07-12 11:04:51+00:00,1457,정다운,43905,17586,1750,1696.666667
머니허니 미란앵 커,마켓브리핑 20190620 제넥신(바이오주/유전자치료제 관련주/유전자가위) 민앤지(핀테크 관련주/간편현금결제/개인정보보안2차인증),2019-06-26 09:00:35+00:00,21471,정다운,9573,11999,65350,65316.66667
이상로의빨간주식,"셀트리온헬스케어, 제넥신, 삼성바이오로직스, 셀트리온 치료제관련주, 백신관련주 코스닥 신고가 제약바이오가 해낼 것입니다. 주포세력의 목표가 잡는방법",2020-12-07 08:40:08+00:00,8077,정산애강,520782,244300,155383.3333,149350
박찬홍 '홍티비',"비트코인, 관련주 매수하기전 보고가야 할 정보 총정리!(우리기술투자,인프라웨어,SBI인베스트먼트,비덴트,에이티넘인베스트먼트,제이씨현시스템)",2020-11-24 14:36:56+00:00,91,제넥신,226174,393214,8966.666667,9226.666667
주식X파일,"특징테마 및 관련주 분석 - 수소차, 3D프린터, 미디어 관련주 - 에스퓨얼셀, 두산퓨얼셀, 일진다이아, 제이엔케이히터, TPC, 상한가",2020-06-23 09:35:13+00:00,91,제넥신,3503106,1833313,6485,7056.666667
주식파일러,"[주식] 4차산업혁명, 인터넷플랫폼 관련주 완벽 총정리! (스튜디오관련주, 제이콘텐트리, 초록뱀, 와이지엔터, 아프리카TV)",2020-05-07 12:16:04+00:00,0,제이씨현시스템,13637,13392,34933.33333,34891.66667
대갈통_주식투자,이랜텍 급등 분석!! 한빛소프트 아이엠 젬백스링크 AR.VR관련주,2020-07-29 08:11:01+00:00,632,제이엔케이히터,629054,427438,1486.666667,1465
주식공무원TV,젬백스링크 주가 VS 케이피엠테크 주가 ! 공략노하우 생체인식테마주 분석!,2020-06-11 06:51:06+00:00,1716,제이콘텐트리,19591804,2671541,1808.333333,1588.333333
상따개미TV,[상따개미TV] #젬백스링크 - 생체인식테마주 드림텍.시큐브 매매기법-시가갭돌파매매 월1억벌기 프로젝트 공개합니다.,2020-06-09 14:03:08+00:00,724,젬백스링크,10845611,20824931,1423.333333,1633.333333
급등이 관심종목 창고,"9th 대웅, 대웅제약 외 제약 관련주 차트해석 Time (종근당, 종근당바이오, 셀트리온제약,셀트리온헬스케어, 셀트리온, 현대바이오, 녹십자, 녹십자홀딩스 포함)",2021-01-26 13:23:01+00:00,652,젬백스링크,52946,33622,214500,209083.3333
급등이 관심종목 창고,"대웅, 대웅제약 외 제약 관련주 차트해석 Time (종근당, 종근당바이오, 셀트리온제약,셀트리온헬스케어, 셀트리온, 현대바이오, 녹십자, 녹십자홀딩스 포함)",2021-02-02 14:30:34+00:00,499,젬백스링크,26901,17093,186750,185000
급등이 관심종목 창고,"9th 대웅, 대웅제약 외 제약 관련주 차트해석 Time (종근당, 종근당바이오, 셀트리온제약,셀트리온헬스케어, 셀트리온, 현대바이오, 녹십자, 녹십자홀딩스 포함)",2021-01-26 13:23:01+00:00,652,종근당,60951,30500,75550,75300
급등이 관심종목 창고,"대웅, 대웅제약 외 제약 관련주 차트해석 Time (종근당, 종근당바이오, 셀트리온제약,셀트리온헬스케어, 셀트리온, 현대바이오, 녹십자, 녹십자홀딩스 포함)",2021-02-02 14:30:34+00:00,499,종근당,23976,13641,69483.33333,70016.66667
하승훈의 대박 주식투자,12월8일 꼭봐야할 주도 테마주 셀트리온헬스케어 종근당바이오 녹십자랩셀 이오플로우 KMH 에이치엘비생명과학 에스티팜 SGA 한국정보 동신건설 서연탑메탈 KNN 자비스 유비쿼스..,2020-12-07 14:47:26+00:00,23479,종근당바이오,1717702,428184,78000,86266.66667
여우선장,주연테크 - 유시민관련주 + VR (CES2019 ),2019-01-06 03:15:43+00:00,875,종근당바이오,202262,363822,783.3333333,857.3333333
세렌스톡[Seren's Talk],이낙연 관련주 VS 정세균 관련주/서원/대창/주연테크/남화토건/수산중공업/큐로홀딩스/신테카바이오/올리패스/압타바이오/에스텍파마/엔케이물산/넥스트아이/로보로보/주식공부/주식특강,2019-12-17 14:32:10+00:00,739,종근당바이오,32465,11518541,1001,1235
매일경제TV,"JP모건 헬스케어 컨퍼런스 관련주, 메드팩토·압 타바이오·브릿지바이오테라퓨틱스·삼성바이오로직스·지놈앤컴퍼니·지트리비앤티 / 염블리! 염승환 &#39;여의도에서 왔습니다&#39; / 매일경제TV",2020-12-29 23:52:10+00:00,13524,주연테크,55008,587228,64933.33333,77200
그레이스파트너스,블록체인 보안관련주 급등! 케이사인/ 휴네시온/ 지란지교시큐리티/ 드림시큐리티,2020-09-17 10:12:36+00:00,21471,주연테크,222551,34698,5178.333333,5280
주식으로 슈퍼직장인,"[임정우] 서울시장 보궐선거 관련 정치테마주.정세균.안철수.오세훈 관련주 (수산중공업,써니전자,안랩,까뮤이앤씨,지에스이,다믈멀티미디어,진양화학)",2020-10-21 04:55:16+00:00,911,지놈앤컴퍼니,117383,162671,1700,1703.333333
주식분석,"정치테마주 ( 이낙연, 안철수, 이재명, 윤석렬, 정세균, 김경수 ) 안랩, 지에스이 매커스, 삼부토건 남선알미늄 남성 남화산업, 남화토건, 덕성우, 서연, 에이텍, 헹지엘리트",2020-11-12 15:40:33+00:00,1153,지란지교시큐리티,42943,140073,1732.5,1728.333333
주식으로 슈퍼직장인,"[임정우] 서울시장 보궐선거 관련 정치테마주.정세균.안철수.오세훈 관련주 (수산중공업,써니전자,안랩,까뮤이앤씨,지에스이,다믈멀티미디어,진양화학)",2020-10-21 04:55:16+00:00,911,지에스이,43292,621458,5050,5128.333333
주식파일러,"[주식] 4차산업혁명, 인터넷플랫폼 관련주 완벽 총정리! (스튜디오관련주, 제이콘텐트리, 초록뱀, 와이지엔터, 아프리카TV)",2020-05-07 12:16:04+00:00,0,지에스이,2860043,13577559,1757.5,1845.166667
슈퍼개미 이세무사TV,"슈퍼개미 관심종목 200908-삼성전자, 앤디포스, 초록뱀ㅣ코로나 백신 관련주ㅣ디지털 뉴딜 관련주ㅣ그린 뉴딜 관련주",2020-09-08 11:48:35+00:00,6327,진양화학,3129393,87492735,1816.666667,2586.666667
진검승부-,[주식투자-2021.01.25] 이재명 관련주 고점 분석/대선정책주로의 트렌드 전환(#이낙연 #정세균 #신라에스지 #토탈소프트 #수산아이앤티 #동신건설 #프리엠스 #카스 #정다운),2021-01-25 13:33:16+00:00,2405,초록뱀,415475,193915,3024.166667,2953.333333
무쏘TV-진검승부,[주식투자-2021.01.25] 이재명 관련주 전체 분석!  대선 정책주를 준비하라!(#이낙연 #정세균 #신라에스지 #토탈소프트 #수산아이앤티 #동신건설 #프리엠스 #카스 #정다운,2021-01-25 13:21:01+00:00,1404,초록뱀,415475,193915,3024.166667,2953.333333
이상로의빨간주식,"뉴딜펀드 조성? 이제는 디지털뉴딜, 더존비지온, 카카오, 네이버 핵심주도주, 유망주는? 보안관련주 주목, 나스닥 기간조정, 코스피, 코스닥 시장방향과 전망",2020-09-17 08:38:33+00:00,304,카스,150591,174131,371833.3333,373833.3333
달팽이주식,"뉴딜도 우량주다, 뉴딜이후 증시 전망 (LG화학,현대차,삼성SDI,삼성바이오로직스,카카오,네이버,SK이노베이션,엔씨소프트,삼성전자 주가 전망,뉴딜관련주,그린뉴딜,디지털뉴딜)",2020-09-06 08:34:27+00:00,2822,카스,477534,227462,399333.3333,395833.3333
박정식의 주식디자인연구소,주식투자 오픈뱅킹 시범운영 이슈 핀테크 관련주 살펴보자 카카오 naver KG이니시스 다날 아모텍 KG모빌리언스 코나아이 민앤지 웹케시,2019-10-28 07:47:53+00:00,2556,카카오,278497,54267,143583.3333,141083.3333
대박투나잇,"[주식] 5G+사물인터넷! 꼭 알아야하는 수혜주 공개! (매직마이크로, 삼지전자, 넥스트BT, 카페24, 옵트론텍)",2019-06-11 06:42:48+00:00,264,카카오,145520,44083,33981,33295.83333
월스트리트경제TV,AI &amp; 빅데이터 관련 최선호주✔️ #테스나 #가비아 #투비소프트 #캠시스 #아모텍 #에스모 #오픈베이스 #AI관련주 #인공지능관련주  #손정의 #AI｜주식인사이드 하이라이트,2019-07-24 04:37:45+00:00,3882,카카오,59487,63564,2284.166667,2252.5
해선백두,데이타3번국회통과수혜주.빅데이터.오픈베이스.보안관련주.윈스.케이사인.라온시큐어.,2020-01-09 16:30:51+00:00,1079,카페24,199233,64295,1124.166667,1155
외인잡는개미,블록체인 보안 관련주 종목추천 (케이사인 드림시큐리티 라온시큐어),2020-09-13 21:00:03+00:00,1109,캠시스,1265729,2504827,1480,1588.333333
주식으로 슈퍼직장인,"[최종원] 삼성전자 사물인터넷 프로세서 공개! 관련주 엑사이엔씨,기가레인,에스넷,효성ITX,케이사인 2탄",2019-05-07 07:47:35+00:00,238,케이사인,582650,795036,1709.166667,1732.5
주식으로 슈퍼직장인,"[최종원] 삼성전자 사물인터넷 프로세서 공개! 관련주 엑사이엔씨,기가레인,에스넷,효성ITX,케이사인 1탄",2019-05-07 07:26:47+00:00,1302,케이사인,582650,795036,1709.166667,1732.5
주린이,오픈뱅킹관련주 핀테크관련주 한국전자인증 케이사인 라온시큐어 동양네트웍스,2019-10-30 08:04:33+00:00,0,케이사인,280951,193715,1275,1286.666667
라이츠자산투자,"[전문가 추천종목] 보안관련주, 케이사인! 이 종목 반드시 잡아라! 목표가는?",2020-12-01 08:47:24+00:00,658,케이사인,280598,9214996,1651.666667,1765.833333
그레이스파트너스,블록체인 보안관련주 급등! 케이사인/ 휴네시온/ 지란지교시큐리티/ 드림시큐리티,2020-09-17 10:12:36+00:00,21471,케이사인,7604757,6743754,1686.666667,1887.5
외인잡는개미,블록체인 보안 관련주 종목추천 (케이사인 드림시큐리티 라온시큐어),2020-09-13 21:00:03+00:00,64,케이사인,1265729,2504827,1480,1588.333333
세렌스톡[Seren's Talk],"이낙연 관련주(서원/범양건영/동양물산)/정세균(수산중공업)/박원순(성안)/안철수(케이씨피드/써니전자)/AJ네트웍스/위메이드/피에스케이/비보존 관련주/에스텍파마/폐장일, 배당일",2019-12-22 14:27:51+00:00,910,케이사인,15902,1063220,2386.666667,2487.5
한국경제TV,"수익 하이킥 투톱 &#39;케이엔제이&#39; SiC 링 다크호스, &#39;솔트룩스&#39; 디지털뉴딜 수혜주/박영호의 거침없이 하이킥 유망주/한국경제TV",2020-10-12 07:19:27+00:00,51,케이사인,2065,36396,12916.66667,13875
심플 관심종목 TV,"정부 뉴딜에 170조 투자, 디지털뉴딜 관련주 섹터별 정리/ #데이터댐#클라우드#AI#빅데이터#5G // 데이타솔루션,솔트룩스,더존비즈온,다우데이타,쏠리드,케이엠더블유,서진시스템",2020-09-06 07:30:04+00:00,11495,케이씨피드,631051,789881,79816.66667,86783.33333
서울경제TV SENhotclip,"케이엠더블유, 디지털 뉴딜 정책 수혜주! 앞으로의 주가는!?",2020-09-22 15:20:21+00:00,1302,케이엔제이,261222,151416,77166.66667,77500
아틀라스산업연구소,"5G 네트워크 가상화(NFV) 동향 및 관련주 네트워크 슬라이싱 나무기술, 에이스테크, 케이엠더블유, 오이솔루션, 에스넷 아틀라스산업연구소",2019-05-22 15:16:43+00:00,0,케이엠더블유,45480,306186,27108.33333,29858.33333
돈 찍는TV,케이엠더블유-5G 뉴딜지수 관련주 뽀개기 1탄 - 연평균성장률이 무려 32%나 된다고? 뉴딜지수에 편입된다고 다 오른다고 생각하면 당신은 주린이 [돈 찍는 TV],2020-09-06 14:35:19+00:00,1302,케이엠더블유,631051,789881,79816.66667,86783.33333
심플 관심종목 TV,"정부 뉴딜에 170조 투자, 디지털뉴딜 관련주 섹터별 정리/ #데이터댐#클라우드#AI#빅데이터#5G // 데이타솔루션,솔트룩스,더존비즈온,다우데이타,쏠리드,케이엠더블유,서진시스템",2020-09-06 07:30:04+00:00,275,케이엠더블유,631051,789881,79816.66667,86783.33333
시그널스탁TV,"삼성전자,삼성sdi,lg화학,셀트리온헬스케어,5g관련주,케이엠더블유,삼성sdi주가전망",2021-01-13 08:00:21+00:00,0,케이엠더블유,81757,73750,81050,80933.33333
감안나,세방정지 씨아이에스 한농화성 티에스아이  프로텍  sfa반도체  정세균관련주 수산중고업 신화실업 케이탑리츠 케이탑리츠 ap위성 이대명주 티엘아이,2021-01-28 10:18:30+00:00,290,케이엠더블유,620430,520903,1655.833333,1738.333333
감안나,세방정지 씨아이에스 한농화성 티에스아이  프로텍  sfa반도체  정세균관련주 수산중고업 신화실업 케이탑리츠 케이탑리츠 ap위성 이대명주 티엘아이,2021-01-28 10:18:30+00:00,290,케이엠더블유,620430,520903,1655.833333,1738.333333
이상로의빨간주식,"케이피에프, 삼영엠텍 디지털뉴딜과 그린뉴딜, 뉴딜펀드 공략방법, 현대제철, 건설주 저PBR 실적시즌 재평가, 개별주와 저가매수",2020-10-13 08:22:23+00:00,1131,케이탑리츠,21738,1511116,4425,5230
근투생,"[가상화폐 관련주 완벽정리] 비트코인  관련주 TOP5 종목 추천 (우리기술투자, 에이티넘인베스트, 케이피엠테크, 비덴트, SBI인베스트먼트 주가전망)",2020-10-22 09:00:09+00:00,6627,케이탑리츠,4855352,5185530,3199.166667,3415
주식공무원TV,젬백스링크 주가 VS 케이피엠테크 주가 ! 공략노하우 생체인식테마주 분석!,2020-06-11 06:51:06+00:00,1716,케이피에프,1608577,1393431,1000.666667,906
정보의 바다,"다시돌아온 품절주 – 신라섬유, 양지사 정세균 관련주 – 케이피티유,수산중공업",2021-01-28 08:13:36+00:00,0,케이피엠테크,39049,2037372,6013.333333,8410
smileman 스마일맨TV,"코나아이 시나리오-경기도 지역화폐관련주-경기도 하면 이재명-전자결제,핀테크 관련주--흑자전환 성공~!!",2021-02-02 16:26:14+00:00,2365,케이피엠테크,82777,168152,26633.33333,28800
박정식의 주식디자인연구소,주식투자 오픈뱅킹 시범운영 이슈 핀테크 관련주 살펴보자 카카오 naver KG이니시스 다날 아모텍 KG모빌리언스 코나아이 민앤지 웹케시,2019-10-28 07:47:53+00:00,2556,케이피티유,19329,5579,34616.66667,33583.33333
박정식의 주식디자인연구소,주식투자 정세균 지하고속도로 개발 관련주 특수건설 이화공영 우원개발 코리아에스이 동아지질 덕신하우징 삼호개발 kt서브마린,2020-07-07 09:22:37+00:00,1588,코나아이,65415,5231908,1047.5,1370
세렌스톡[Seren's Talk],이낙연 관련주 VS 정세균 관련주/서원/대창/주연테크/남화토건/수산중공업/큐로홀딩스/신테카바이오/올리패스/압타바이오/에스텍파마/엔케이물산/넥스트아이/로보로보/주식공부/주식특강,2019-12-17 14:32:10+00:00,739,코나아이,122269,8743617,717.3333333,994.6666667
한강 View 티비_주식소통채널,"1월 JP모건 헬스케어 관련주를 주목하자!셀리버리,에이비엘바이오,셀트리온,크리스탈지노믹스,오스코텍,나이벡,한강뷰티비",2020-12-14 12:40:35+00:00,1719,코리아에스이,629790,367327,17141.66667,16983.33333
몽간주식TV : 투자 전문가를 꿈꾸다,"[장기투자 우량주] 다우데이타, 빅데이터 IT기업 관련주 / 4차산업 관련주 / 키움증권 종속회사",2020-11-08 13:31:50+00:00,99,큐로홀딩스,8457,4934,110083.3333,108833.3333
주식차트대장,"[민앤지][위세아이텍] 마이데이터 관련주 분석! 추천주 AS 평화산업,티웨이홀딩스,세명전기,대양금속,용평리조트,태광",2021-02-02 13:53:45+00:00,161,크리스탈지노믹스,12960,18498,7093.333333,7185
골드크로스주식,주식_성공투자★VR AR 가상현실 증강현실의 미래 _ 오늘의 상한가분석_김보현 주식연구소_남선알미늄 태원물산 인터엠 보해양조 드래곤플라이 텔루스 팅크웨어 에스넷 삼성에스디에스,2018-12-03 10:27:53+00:00,6327,키움증권,717414,900906,4482.5,5226.666667
진검승부-,[주식투자-2021.01.25] 이재명 관련주 고점 분석/대선정책주로의 트렌드 전환(#이낙연 #정세균 #신라에스지 #토탈소프트 #수산아이앤티 #동신건설 #프리엠스 #카스 #정다운),2021-01-25 13:33:16+00:00,2405,태광,56132,34416,22200,21558.33333
무쏘TV-진검승부,[주식투자-2021.01.25] 이재명 관련주 전체 분석!  대선 정책주를 준비하라!(#이낙연 #정세균 #신라에스지 #토탈소프트 #수산아이앤티 #동신건설 #프리엠스 #카스 #정다운,2021-01-25 13:21:01+00:00,1404,태원물산,56132,34416,22200,21558.33333
월스트리트경제TV,AI &amp; 빅데이터 관련 최선호주✔️ #테스나 #가비아 #투비소프트 #캠시스 #아모텍 #에스모 #오픈베이스 #AI관련주 #인공지능관련주  #손정의 #AI｜주식인사이드 하이라이트,2019-07-24 04:37:45+00:00,3882,토탈소프트,14736,42794,3837.5,3683.333333
박정식의 주식디자인연구소,주식투자 정세균 지하고속도로 개발 관련주 특수건설 이화공영 우원개발 코리아에스이 동아지질 덕신하우징 삼호개발 kt서브마린,2020-07-07 09:22:37+00:00,1588,토탈소프트,77335,5521191,7043.333333,7833.333333
정보의 바다,"3D프린터관련주 TPC,맥스로텍,로보스타,티앤알바이오팹,세중",2020-06-23 08:04:18+00:00,1280,투비소프트,776229,72541,13750,12900
심플 관심종목 TV,"정부 3D프린팅 글로벌 5대강국으로 키운다? 관련주 정리 및 이쪽테마 매매시 주의할점 // 스맥,TPC,티앤알바이오팹,맥스로텍,하이비젼시스템,3D프린터",2020-06-22 14:26:22+00:00,1351,특수건설,29414,776229,12725,13750
감안나,세방정지 씨아이에스 한농화성 티에스아이  프로텍  sfa반도체  정세균관련주 수산중고업 신화실업 케이탑리츠 케이탑리츠 ap위성 이대명주 티엘아이,2021-01-28 10:18:30+00:00,290,티앤알바이오팹,81822,22835,16275,16291.66667
감안나,세방정지 씨아이에스 한농화성 티에스아이  프로텍  sfa반도체  정세균관련주 수산중고업 신화실업 케이탑리츠 케이탑리츠 ap위성 이대명주 티엘아이,2021-01-28 10:18:30+00:00,290,티앤알바이오팹,65403,371217,14300,15441.66667
주식차트대장,"[민앤지][위세아이텍] 마이데이터 관련주 분석! 추천주 AS 평화산업,티웨이홀딩스,세명전기,대양금속,용평리조트,태광",2021-02-02 13:53:45+00:00,161,티에스아이,46389,82593,1270.833333,1289.166667
그레이스파트너스,가상현실 규제완화 가상현실관련주 한빛소프트/이랜텍/엠게임/팅크웨어,2020-07-29 10:21:43+00:00,264,티엘아이,76328,70607,9235,9816.666667
골드크로스주식,주식_성공투자★VR AR 가상현실 증강현실의 미래 _ 오늘의 상한가분석_김보현 주식연구소_남선알미늄 태원물산 인터엠 보해양조 드래곤플라이 텔루스 팅크웨어 에스넷 삼성에스디에스,2018-12-03 10:27:53+00:00,6327,티웨이홀딩스,3863,15192,6833.333333,7233.333333
투자클라쓰,"[데이타솔루션, 파이오링크] 정부, 데이터댐 사업 본격화 // 디지털뉴딜 관련주 계속 주목!!",2020-09-08 13:32:22+00:00,670,팅크웨어,95541,56284,14591.66667,14950
졍아나,[인공지능 빅데이터 관련주] 비즈니스온 파이오링크 에코마케팅 이지영아나운서의 관심종목❣️,2020-07-21 05:07:55+00:00,278,팅크웨어,8969,21159,12925,13391.66667
투자클라쓰,"[데이타솔루션, 파이오링크] 정부, 데이터댐 사업 본격화 // 디지털뉴딜 관련주 계속 주목!!",2020-09-08 13:32:22+00:00,875,파이오링크,95541,56284,14591.66667,14950
잠수함 Stock,CBDC(디지털 화폐) 시대 도래! 결제는 어떻게? 블록체인/NFC/보안 관련주! 파트론ㅣ이그잭스ㅣ아모텍ㅣ갤럭시아컴즈ㅣ드림시큐리티ㅣ라온시큐어ㅣ안랩,2020-09-02 18:07:28+00:00,4096,파이오링크,96015,286388,10183.33333,10541.66667
주식차트대장,"[민앤지][위세아이텍] 마이데이터 관련주 분석! 추천주 AS 평화산업,티웨이홀딩스,세명전기,대양금속,용평리조트,태광",2021-02-02 13:53:45+00:00,161,파이오링크,38558,194600,1221.666667,1255.833333
주식버티기,"[주식버티기] 풍강 수익 축하드립니다 ~ 유시민관련주, 안철수관련주,원희룡관련주 포함 리뷰",2020-09-21 15:03:38+00:00,188,파트론,82130,168365,3064.166667,3096.666667
신의주식,"[주식종목분석]데일리블록체인&amp;퓨쳐스트림네트웍스&amp;케어랩스인수재료 터졌다!!(feat, 스마트뉴딜 관련주 추천)",2020-10-29 07:49:38+00:00,264,평화산업,39036559,10490674,1246.666667,1231.666667
감안나,세방정지 씨아이에스 한농화성 티에스아이  프로텍  sfa반도체  정세균관련주 수산중고업 신화실업 케이탑리츠 케이탑리츠 ap위성 이대명주 티엘아이,2021-01-28 10:18:30+00:00,290,풍강,482608,1191944,30800,32250
진검승부-,[주식투자-2021.01.25] 이재명 관련주 고점 분석/대선정책주로의 트렌드 전환(#이낙연 #정세균 #신라에스지 #토탈소프트 #수산아이앤티 #동신건설 #프리엠스 #카스 #정다운),2021-01-25 13:33:16+00:00,2405,퓨쳐스트림네트웍스,25256,39246,17666.66667,17433.33333
무쏘TV-진검승부,[주식투자-2021.01.25] 이재명 관련주 전체 분석!  대선 정책주를 준비하라!(#이낙연 #정세균 #신라에스지 #토탈소프트 #수산아이앤티 #동신건설 #프리엠스 #카스 #정다운,2021-01-25 13:21:01+00:00,1404,프로텍,25256,39246,17666.66667,17433.33333
세렌스톡[Seren's Talk],"이낙연 관련주(서원/범양건영/동양물산)/정세균(수산중공업)/박원순(성안)/안철수(케이씨피드/써니전자)/AJ네트웍스/위메이드/피에스케이/비보존 관련주/에스텍파마/폐장일, 배당일",2019-12-22 14:27:51+00:00,910,프리엠스,100547,109260,21933.33333,22416.66667
주식으로 슈퍼직장인,"[최종원]정세균 총리 임명 카운트다운? 정세균 관련주 정리 할 때가 됐나~?(수산중공업, 알루코, 피에스케이, 금양 등)",2019-12-16 10:52:54+00:00,795,프리엠스,92570,131288,19208.33333,20375
심플 관심종목 TV,"정부 3D프린팅 글로벌 5대강국으로 키운다? 관련주 정리 및 이쪽테마 매매시 주의할점 // 스맥,TPC,티앤알바이오팹,맥스로텍,하이비젼시스템,3D프린터",2020-06-22 14:26:22+00:00,1351,피에스케이,21347,473146,9395,9795
Jason Gavin,절륜이상현멘토의 3D프린터 테마주 하이비젼시스템 단타매매기법 박스권 기본이론공략,2016-10-27 07:00:41+00:00,658,피에스케이,8759,6695,7135,7235
한국경제TV,"애플에도 가상 현실 시대 도래하나?… 애플, VR · AI 스타트업 인수 / 미국주식 보고 한국주식 사자 / 한국경제TV",2020-05-14 23:50:39+00:00,16991,하이비젼시스템,12673,89524,4876.666667,4815
한국경제TV,"수익 하이킥 투톱 &#39;케이엔제이&#39; SiC 링 다크호스, &#39;솔트룩스&#39; 디지털뉴딜 수혜주/박영호의 거침없이 하이킥 유망주/한국경제TV",2020-10-12 07:19:27+00:00,51,하이비젼시스템,10454,4589,5415,5378.333333
한국경제TV,역대 최대 IPO 앤트그룹 수혜주/외국인의 눈/최성민의 빅샷/한국경제TV,2020-10-12 05:34:50+00:00,1709,한국경제TV,10454,4589,5415,5378.333333
한국경제TV,매년 34%씩 성장하는 기업이 있는데 투자를 안한다고? 핀테크 ETF 대공개! / 해외주식 히어로즈 / 한국경제TV,2019-09-09 08:37:32+00:00,875,한국경제TV,56053,23055,4769.166667,4620.833333
한국경제TV,두나무 관련주 탑픽 우리기술투자/앵커의 눈/최성민의 빅샷/한국경제TV,2020-10-19 06:31:30+00:00,1302,한국경제TV,3616,1371,5153.333333,5115
주식투자TV 박PD,[주식투자TV 박PD] 한국전자금융 063570 - 키오스크(KIOSK)와 무인주차사업의 대표종목,2019-12-18 10:35:31+00:00,2365,한국경제TV,62013,37148,7198.333333,7393.333333
주식X파일,"공인인증서 폐지 전자서명 관련주 급등 - 한국정보인증, 한국정보통신, 한국전자인증 상한가 달성 - 보안주, 핀테크 관련주를 파헤치자",2020-05-18 09:50:38+00:00,0,한국경제TV,318336,11165186,4425.833333,6448.333333
주식으로 슈퍼직장인,"[최종원]공인인증서 폐지? 다음 일정 포인트는? 대장은 핀테크? 보안?(한국정보인증, 한국전자인증, 라온시큐어, 드림시큐리티, 시큐브, SGA솔루션즈, 민앤지, 보안주 등)",2020-05-18 09:34:28+00:00,5,한국전자금융,318336,11165186,4425.833333,6448.333333
공부하는 동학개미,"[임정우] 오픈뱅킹 관련주 슬금슬금 가고 있습니다~ 우리만 알자구요 (오픈뱅킹 관련주,핀테크 관련주,한국전자인증,NHN한국사이버결제,이니텍,아톤)",2019-12-11 05:28:17+00:00,16991,한국전자인증,136203,49254,4892.5,4845.833333
주린이,오픈뱅킹관련주 핀테크관련주 한국전자인증 케이사인 라온시큐어 동양네트웍스,2019-10-30 08:04:33+00:00,0,한국전자인증,3072185,205147,4431.666667,4150.833333
주식X파일,"공인인증서 폐지 전자서명 관련주 급등 - 한국정보인증, 한국정보통신, 한국전자인증 상한가 달성 - 보안주, 핀테크 관련주를 파헤치자",2020-05-18 09:50:38+00:00,0,한국전자인증,15358,2358111,8445,11533.33333
슬기로운 매매생활,"[최강주] VR,AR 규제 혁신 로드맵 발표 - 가상현실,증강현실 관련주(나노캠텍,한국큐빅,이랜텍,에스코넥,한빛소프트,아이엠)",2020-07-27 22:56:37+00:00,2822,한국전자인증,13882,4627618,2722.5,3275.833333
신의주식,"(김영원 연구원) 한국큐빅, 다시한번 VR 관련주로 움직이나?! 현대 기아차 수혜주 급등!!",2019-12-12 05:18:39+00:00,64,한국정보통신,2500020,867898,2593.333333,2860.833333
주식으로 슈퍼직장인,"[최종원]과기정통부 가상현실 증강현실 콘텐츠 300억 투자! 관련주는? 2탄 (한국큐빅,에스코넥,아이엠)",2019-05-02 06:54:55+00:00,0,한국큐빅,2027,562,2654.166667,2673.333333
투자의시간,"[11월 증시전망] 단기매매 내일 시초가 잡으시면 10%이상 수익 기대 종목 TOP 3 블록체인관련주, 보안관련주, 디지털화폐관련주, 바이오관련주, 라온시큐어, 한네트, 앤디포스",2020-11-24 11:58:33+00:00,744,한국큐빅,220068,686355,7435,7806.666667
감안나,세방정지 씨아이에스 한농화성 티에스아이  프로텍  sfa반도체  정세균관련주 수산중고업 신화실업 케이탑리츠 케이탑리츠 ap위성 이대명주 티엘아이,2021-01-28 10:18:30+00:00,290,한국큐빅,87068,95202,17641.66667,18450
레드시그널,"[주식]가상현실관련주, 고체연료 관련주 한빛소프트,이랜텍, 한미사이언스,한미약품 매매 적기!",2020-07-30 11:10:55+00:00,51,한네트,425831,261519,41156.33333,41262.33333
레드시그널,"[주식]가상현실관련주, 고체연료 관련주 한빛소프트,이랜텍, 한미사이언스,한미약품 매매 적기!",2020-07-30 11:10:55+00:00,51,한농화성,37974,14648,254863.5,254045.5
삼색이H,가상현실(VR) 관련주  한빛소프트  입니다.,2020-08-24 05:36:38+00:00,1351,한미사이언스,49557,40408,3207.5,3420
잠수함 Stock,VR AR 관련주 일정 챙기기 / 덱스터 위지윅스튜디오 동운아나텍 드래곤플라이 엠게임 이랜텍 한빛소프트,2020-08-06 15:55:09+00:00,0,한미약품,203589,107268,3861.666667,3763.333333
래우워크,AR VR 관련주 + 뉴딜정책 관련주 + 한빛소프트 + 이랜텍 + 상한가 분석 + 차트 분석 + 단타 +시황분석 [래우워크],2020-08-04 13:28:59+00:00,724,한빛소프트,1333876,272740,4075.833333,3858.333333
레드시그널,"[주식]가상현실관련주, 고체연료 관련주 한빛소프트,이랜텍, 한미사이언스,한미약품 매매 적기!",2020-07-30 11:10:55+00:00,51,한빛소프트,2748642,756428,4140.833333,4142.5
