조회수,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가,라벨
233.0,8019708.0,3225099.0,4723.333333333333,4891.666666666667,0
233.0,1363749.0,897278.0,4495.0,4565.0,0
233.0,735693.0,1275653.0,2601.6666666666665,2914.166666666666,1
233.0,89869.0,73920.0,14016.666666666664,14466.666666666664,0
233.0,643616.0,1747471.0,7871.666666666668,8026.666666666668,0
233.0,241075.0,491515.0,6985.0,7311.666666666668,1
233.0,1426649.0,1052074.0,1711.666666666667,1710.833333333333,0
233.0,271950.0,175133.0,2934.166666666666,3002.5,0
1697.0,132615.0,3234458.0,5991.666666666668,7420.0,1
1697.0,264639.0,1779979.0,4965.833333333333,6200.0,1
1697.0,196765.0,1336503.0,6381.666666666668,7548.333333333332,1
1697.0,49495.0,358927.0,3702.5,4053.333333333334,1
72.0,32927.0,1356969.0,3018.333333333333,3170.0,1
75.0,102952.0,3719576.0,3820.0,4681.666666666667,1
1645.0,1119522.0,406939.00000000006,4751.666666666667,4535.0,1
1645.0,45106.0,68843.00000000001,3897.5,4025.0,0
1645.0,585006.0,2130201.0,1354.1666666666667,1458.333333333333,1
687.0,77613.0,86007.0,3801.666666666666,3982.5,1
818.0,75844.0,110730.0,3773.333333333334,3901.666666666666,0
1149.0,372565.0,145231.99999999994,4930.833333333333,4877.5,0
1149.0,18857.0,17916.0,28966.66666666667,29400.0,0
1149.0,529156.0,507866.0,1257.5,1238.3333333333333,0
1149.0,5868.0,82559.00000000001,8178.333333333332,8085.0,0
1149.0,18931.0,7870.0,4251.666666666667,4293.333333333333,0
1149.0,508252.0,169923.0,1330.0,1337.5,0
1149.0,801302.0,12360867.0,1744.166666666667,1851.666666666667,1
364.0,1323872.0,801302.0000000001,1755.833333333333,1744.166666666667,0
658.0,224998.0,372565.0,4842.5,4930.833333333333,0
818.0,176778.0,261603.0,1656.666666666667,1710.833333333333,0
729.0,1934938.0,620193.0,5406.666666666667,5291.666666666667,0
1239.0,2083893.0,1057905.0,5441.666666666667,4522.5,1
77.0,9452631.0,2774154.0,82883.33333333331,69900.0,1
77.0,4114221.0,1052274.9999999998,5143.333333333333,5290.0,0
77.0,70864.0,270377.0000000001,9173.333333333334,9431.666666666666,0
77.0,87603.0,233288.0,62033.33333333334,64783.33333333334,1
1194.0,93740.0,286707.0,104216.66666666669,111116.66666666669,1
0.0,4114221.0,1052274.9999999998,5143.333333333333,5290.0,0
0.0,1565068.0,802953.9999999999,4450.833333333333,4995.833333333333,1
0.0,1119861.0,541294.0000000001,1417.5,1427.5,0
1356.0,315987.0,515854.00000000006,5000.0,4921.666666666667,0
240.0,56624.0,25593.0,6790.0,6870.0,0
2032.0,2361976.0,342552.99999999994,5636.666666666668,5500.0,0
261.0,17128.0,18650.0,9003.333333333334,9018.333333333334,0
261.0,433509.0,542134.9999999999,1725.0,1748.333333333333,0
1357.0,433509.0,542134.9999999999,1725.0,1748.333333333333,0
1263.0,301159.0,294042.0,6371.666666666668,6130.0,0
220.0,96330.0,1155432.0,18000.0,21758.33333333333,1
220.0,272276.0,9684223.000000002,1230.0,1500.0,1
1670.0,246907.0,197421.0,6283.333333333332,6028.333333333332,1
1048.0,45314.0,39484.000000000015,4525.833333333333,4539.166666666667,0
390.0,5314676.0,21752849.000000004,1455.833333333333,1811.666666666667,1
390.0,97548.0,153730.00000000006,1224.1666666666667,1254.1666666666667,0
390.0,99934.0,175639.00000000006,1003.8333333333336,1032.5,0
390.0,2301470.0,1118775.0,1315.8333333333333,1386.666666666667,1
385.0,5314676.0,21752849.000000004,1455.833333333333,1811.666666666667,1
385.0,2301470.0,1118775.0,1315.8333333333333,1386.666666666667,1
385.0,97548.0,153730.00000000006,1224.1666666666667,1254.1666666666667,0
385.0,377706.0,274472.0000000001,5775.0,5835.0,0
833.0,2301470.0,1118775.0,1315.8333333333333,1386.666666666667,1
833.0,5314676.0,21752849.000000004,1455.833333333333,1811.666666666667,1
833.0,97548.0,153730.00000000006,1224.1666666666667,1254.1666666666667,0
833.0,99934.0,175639.00000000006,1003.8333333333336,1032.5,0
833.0,377706.0,274472.0000000001,5775.0,5835.0,0
833.0,228327.0,2887651.0000000005,1159.1666666666667,1228.3333333333333,1
3324.0,186559.0,8801233.000000002,5333.333333333333,7061.666666666668,1
188.0,1764010.0,3330980.0000000014,3272.333333333333,4571.166666666667,1
188.0,186559.0,8801233.000000002,5333.333333333333,7061.666666666668,1
188.0,616631.0,47874.0,19475.0,26300.0,1
188.0,86608.0,54468.0,25650.66666666667,24861.66666666667,0
2295.0,603930.0,696787.9999999999,5775.0,5870.0,0
2295.0,114205.0,133762.99999999994,1397.5,1430.0,0
2295.0,37108.0,145066.99999999994,4999.166666666667,5303.333333333333,1
2295.0,67257.0,151975.00000000006,982.0,999.6666666666664,0
1502.0,109488.0,1039756.0,16991.666666666668,18025.0,1
1502.0,143146.0,59212.0,8951.666666666666,9170.0,0
1502.0,811476.0,2280484.9999999995,2270.833333333333,2307.5,0
1502.0,186791.0,459889.00000000006,1418.333333333333,1463.333333333333,0
1502.0,1159013.0,726016.9999999999,6145.0,6140.0,0
1502.0,345269.0,714538.9999999999,1595.833333333333,1609.166666666667,0
1502.0,151584.0,86306.00000000001,1445.833333333333,1445.833333333333,0
2365.0,6271.0,1845.0,97750.0,98366.66666666669,0
2365.0,39770.0,38901.0,23558.33333333333,23466.66666666667,0
2365.0,234346.0,201405.0,4601.666666666667,4622.5,0
2365.0,81472.0,39165.0,787.0,784.8333333333335,0
1280.0,7593446.0,2075666.0,1415.833333333333,1300.8333333333333,1
1351.0,23918571.0,11065066.999999998,1440.833333333333,1415.0,0
0.0,521403.0,1596091.9999999998,6793.333333333332,7166.666666666668,1
0.0,4252012.0,23918571.0,1260.0,1440.833333333333,1
0.0,805322.0,12161730.0,2050.0,2933.333333333333,1
0.0,339244.0,4213017.0,6630.0,8240.0,1
2440.0,56147.0,29884.0,5885.0,5910.0,0
2440.0,271664.0,120604.0,3404.166666666666,3405.833333333333,0
2440.0,106413.0,29420.0,2118.333333333333,2115.833333333333,0
91.0,271664.0,120604.0,3404.166666666666,3405.833333333333,0
91.0,106413.0,29420.0,2118.333333333333,2115.833333333333,0
91.0,34116.0,17403.0,34775.0,34791.666666666664,0
91.0,61817.0,30736.0,5388.333333333333,5375.0,0
91.0,3685.0,1233.9999999999998,49550.0,49558.33333333334,0
1280.0,65812.0,1497679.9999999998,32408.33333333333,36083.333333333336,1
1351.0,88857.0,9017922.0,3325.833333333333,3920.833333333334,1
1351.0,22376.0,10590.0,37283.333333333336,38058.333333333336,0
1351.0,167302.0,5601429.0,3819.166666666666,4097.5,1
1351.0,156087.0,311594.0000000001,2239.1666666666665,2269.1666666666665,0
0.0,936238.0,90817.0,3352.5,3252.5,0
0.0,798711.0,51114.0,6213.333333333332,5971.666666666668,0
0.0,700830.0,126394.0,2271.6666666666665,2168.333333333333,1
658.0,10409686.0,2558175.0,4339.166666666667,4226.666666666667,0
658.0,2037342.0,608827.0000000001,6501.666666666668,6500.0,0
1709.0,30068.0,2037342.0,6693.333333333332,6501.666666666668,0
1709.0,12804.0,204919.0,17266.666666666668,18225.0,1
1709.0,109717.0,2158867.0000000005,3209.166666666666,3150.833333333333,0
1709.0,15994.0,314493.99999999994,1955.833333333333,1943.333333333333,0
744.0,575283.0,10409686.000000002,4193.333333333333,4339.166666666667,0
1131.0,575283.0,10409686.000000002,4193.333333333333,4339.166666666667,0
1131.0,109717.0,2158867.0000000005,3209.166666666666,3150.833333333333,0
51.0,1619454.0,1266312.9999999998,1807.5,1836.666666666667,0
1872.0,1091625.0,275103.99999999994,5765.0,5835.0,0
1872.0,56594.0,71298.0,3136.666666666666,3089.166666666666,0
632.0,655004.0,298704.0,6211.666666666668,6075.0,0
0.0,40444.0,10999.000000000002,16925.0,16304.166666666664,0
238.0,884305.0,64546.0,8076.666666666668,7256.666666666668,1
238.0,10956280.0,671392.9999999999,4568.333333333333,4136.666666666667,1
238.0,2375101.0,167598.0,3533.333333333333,3207.5,1
238.0,530284.0,57558.0,2138.333333333333,2009.166666666667,1
238.0,40444.0,10999.000000000002,16925.0,16304.166666666664,0
238.0,84581.0,19739.0,5376.666666666667,5285.0,0
238.0,3751.0,459.0,48016.66666666666,47516.66666666666,0
304.0,805840.0,305484.99999999994,4331.666666666667,4255.0,0
16991.0,78592.0,147751.99999999994,7526.666666666668,8000.0,1
16991.0,39808.0,355506.99999999994,3213.333333333333,3387.5,1
16991.0,43717.0,52788.0,16733.333333333332,17091.666666666668,0
64.0,129472.0,1345917.0,3630.0,4055.0,1
4096.0,153341.0,141843.0,9336.666666666666,9031.666666666666,0
1109.0,1285911.0,4990481.000000001,10341.666666666666,12316.666666666664,1
0.0,637445.0,684439.0000000001,49533.33333333334,50333.33333333334,0
0.0,26601.0,145429.99999999994,12725.0,13091.666666666664,0
0.0,70864.0,270377.0000000001,9173.333333333334,9431.666666666666,0
0.0,206072.0,144442.99999999994,8253.333333333334,8228.333333333334,0
0.0,185141.0,159730.99999999994,15616.666666666664,15716.666666666664,0
0.0,6550871.0,5354294.000000001,60400.0,60816.66666666666,0
289.0,346234.0,295923.0,4228.333333333333,4075.0,0
289.0,1397564.0,20026439.0,2066.6666666666665,2507.5,1
289.0,20781.0,11047.000000000002,17191.666666666668,17058.333333333332,0
913.0,7823997.0,3912039.0,1513.333333333333,1441.666666666667,1
875.0,706720.0,568840.9999999999,9458.333333333334,9645.0,0
875.0,495696.0,247731.0,4011.666666666666,3952.5,0
6327.0,884041.0,706720.0000000001,9416.666666666666,9458.333333333334,0
6327.0,1836734.0,495696.0,4178.333333333333,4011.666666666666,0
5076.0,518467.0,958284.0,3880.833333333334,3920.833333333334,0
5076.0,1204212.0,1141944.0,9036.666666666666,9075.0,0
5076.0,15930.0,250728.0,22250.0,23475.0,1
5076.0,36941.0,32808.0,13625.0,13725.0,0
5076.0,25260.0,31397.0,24691.66666666667,23700.0,1
260.0,555158.0,518467.00000000006,3720.833333333334,3880.833333333334,1
2822.0,816689.0,1204212.0,8060.0,9036.666666666666,1
304.0,7161214.0,2123503.9999999995,10016.666666666666,8370.0,1
304.0,14515194.0,3795837.0,5861.666666666668,5196.666666666667,1
21471.0,7161214.0,2123503.9999999995,10016.666666666666,8370.0,1
21471.0,14515194.0,3795837.0,5861.666666666668,5196.666666666667,1
21471.0,7998864.0,1462980.0,4651.666666666667,3925.0,1
21471.0,2320198.0,650238.0,2710.0,2430.833333333333,1
21471.0,163472.0,32373.0,66650.0,60616.66666666666,1
21471.0,59483.0,17865.999999999996,49091.66666666666,47008.33333333334,1
21471.0,732828.0,164185.99999999994,3608.333333333334,3470.0,0
16991.0,272967.0,50767.0,16150.0,15950.0,0
64.0,11048813.0,7161214.000000003,7691.666666666668,10016.666666666666,1
64.0,12506143.0,14515194.0,4508.333333333333,5861.666666666668,1
64.0,1100124.0,2320198.0000000005,2518.333333333333,2710.0,1
64.0,38128.0,163471.99999999994,59666.66666666666,66650.0,1
64.0,23308.0,59483.0,46650.0,49091.66666666666,1
64.0,182289.0,732828.0,3370.833333333333,3608.333333333334,1
64.0,26265.0,272967.0,15016.666666666664,16150.0,1
4096.0,12506143.0,14515194.0,4508.333333333333,5861.666666666668,1
4096.0,3829280.0,7998864.0,4045.0,4651.666666666667,1
4096.0,38128.0,163471.99999999994,59666.66666666666,66650.0,1
2365.0,55284.0,107916.0,16725.0,17108.333333333332,0
902.0,801408.0,2232403.0000000005,4165.0,4634.166666666667,1
902.0,490337.0,3126187.0000000005,4633.333333333333,5015.0,1
902.0,941459.0,9776757.0,2070.833333333333,2345.0,1
0.0,1003190.0,10025169.0,9153.833333333334,10273.166666666666,1
0.0,22140.0,3705.0,15908.333333333336,15708.333333333336,0
0.0,29154.0,11743.000000000002,3710.0,3699.166666666666,0
0.0,96653.0,64974.0,3121.666666666666,3099.166666666666,0
0.0,55412.0,63512.0,1784.166666666667,1743.333333333333,0
724.0,51732.0,139012.00000000006,3057.5,3156.666666666666,0
658.0,25945.0,572016.0,2588.333333333333,2900.833333333333,1
658.0,100473.0,81825.99999999999,702.1666666666665,698.6666666666665,0
658.0,727.0,2057579.0,3287.5,3835.0,1
658.0,114993.0,69873.0,1730.833333333333,1703.333333333333,0
658.0,3551259.0,1489903.9999999998,13450.0,14325.0,1
658.0,4194452.0,1606939.0000000002,1724.166666666667,1706.666666666667,0
658.0,544646.0,99949.0,6158.333333333332,6270.0,0
1709.0,727.0,2057579.0,3287.5,3835.0,1
1709.0,25945.0,572016.0,2588.333333333333,2900.833333333333,1
1709.0,114993.0,69873.0,1730.833333333333,1703.333333333333,0
1872.0,13111416.0,1290726.0,1068.3333333333333,953.3333333333336,1
1545.0,52910652.0,10560240.0,1492.5,1291.6666666666667,1
239.0,43421.0,4368122.000000001,7631.666666666668,9115.0,1
138.0,10800623.0,5425662.999999999,1438.333333333333,1524.166666666667,1
350.0,72501045.0,76456610.00000001,2840.0,3158.333333333333,1
545.0,9173331.0,61229438.0,979.6666666666664,1263.3333333333333,1
391.0,9173331.0,61229438.0,979.6666666666664,1263.3333333333333,1
13619.0,15453.0,11487.0,806166.6666666665,799666.6666666665,0
13619.0,26137.0,16269.0,7556.666666666668,7461.666666666668,0
13619.0,10300.0,25970.0,30408.33333333333,29666.66666666667,0
13619.0,79468.0,83151.99999999999,233583.33333333328,234916.66666666663,0
48.0,1017359.0,423522.0,5871.666666666668,5936.666666666668,0
507.0,101259.0,44077.00000000001,4604.166666666667,4523.333333333333,0
174.0,170035.0,71223.99999999999,1032.5,1039.1666666666667,0
37.0,204989.0,166717.00000000006,117683.66666666669,105907.16666666669,1
37.0,768670.0,367077.0,32900.0,30316.66666666667,1
37.0,2589959.0,807945.0,6686.666666666668,6263.333333333332,1
37.0,8921212.0,8685318.0,892.6666666666665,908.1666666666664,0
37.0,78936.0,82524.99999999999,27733.33333333333,25391.66666666667,1
7613.0,32017281.0,8921212.000000002,923.3333333333336,892.6666666666665,0
7613.0,346290.0,78936.0,27766.66666666667,27733.33333333333,0
7613.0,770182.0,261501.0,65116.66666666666,62583.33333333334,0
7613.0,4040878.0,643750.9999999999,1033.8333333333333,1056.6666666666667,0
974.0,32017281.0,8921212.000000002,923.3333333333336,892.6666666666665,0
974.0,346290.0,78936.0,27766.66666666667,27733.33333333333,0
974.0,590770.0,624658.9999999999,2950.0,3212.5,1
36.0,8247970.0,6032241.999999999,10691.666666666666,12258.333333333336,1
36.0,3386822.0,43996891.99999999,1493.333333333333,2380.833333333333,1
36.0,8623344.0,3076624.0000000005,45751.66666666666,49386.5,1
36.0,17788.0,185323.00000000003,67083.33333333331,81866.66666666669,1
36.0,211672.0,770182.0000000001,49900.0,65116.66666666666,1
2182.0,261040.0,465692.0,1214.1666666666667,1242.5,0
2182.0,328738.0,137679.0,23466.66666666667,24216.66666666667,0
2182.0,116200.0,108150.0,1608.333333333333,1597.5,0
2182.0,156150.0,392854.0,3700.0,3654.166666666666,0
2182.0,120976.0,1041281.0,4684.166666666667,4846.666666666667,0
2182.0,389509.0,81215.00000000001,2020.0,2010.0,0
2182.0,15933.0,23248.0,4960.833333333333,5025.0,0
630.0,606355.0,1637599.9999999998,1213.3333333333333,1237.5,0
630.0,666726.0,506971.00000000006,3868.333333333334,3973.333333333334,0
630.0,319352.0,99403.0,1655.833333333333,1579.166666666667,1
630.0,74995.0,34272.0,23075.0,22983.33333333333,0
630.0,41530.0,8983.000000000002,6730.0,6708.333333333332,0
630.0,841.0,100.0,496416.66666666674,497250.0,0
15554.0,40333.0,23969.000000000004,35483.333333333336,35333.333333333336,0
15554.0,34573.0,25943.0,2275.0,2287.5,0
15554.0,17911.0,21120.0,2576.6666666666665,2566.6666666666665,0
15554.0,44714.0,148429.00000000006,1156.6666666666667,1150.0,0
1351.0,7671.0,17265.0,5560.0,5505.0,0
1351.0,139729.0,92489.0,7453.333333333332,7498.333333333332,0
1351.0,30237.0,8716.999999999998,3459.166666666666,3468.333333333333,0
0.0,36773.0,552664.9999999999,6098.333333333332,6040.0,0
0.0,4466.0,10549.999999999998,7845.0,8018.333333333332,0
0.0,166024.0,235520.0,133250.0,135416.66666666663,0
724.0,25188.0,10744.000000000002,5176.666666666667,5290.0,0
146.0,470298.0,66858.0,6861.666666666668,6870.0,0
146.0,50893.0,16760.0,3100.0,3109.166666666666,0
146.0,186166.0,112555.99999999996,818.3333333333335,829.0,0
146.0,3289.0,1422.9999999999998,8320.0,8235.0,0
6627.0,4149396.0,7664587.999999997,54200.0,55233.33333333334,0
6627.0,147090.0,251070.0,303277.33333333326,300167.66666666674,0
6627.0,9640549.0,3323508.0,7263.333333333332,7420.0,0
658.0,132110.0,294780.0,25533.33333333333,27483.33333333333,1
1709.0,23765.0,50784.0,3190.0,3215.0,0
1709.0,56395.0,343056.99999999994,7768.333333333332,7911.666666666668,0
1709.0,1852.0,1473.0,8948.333333333334,9038.333333333334,0
1709.0,456074.0,416000.0,917.1666666666664,917.8333333333336,0
1131.0,124217.0,71088.99999999999,3214.166666666666,3225.833333333333,0
1131.0,142437.0,113398.99999999994,7990.0,7890.0,0
1131.0,898637.0,120429.0,28141.66666666667,25583.33333333333,1
529.0,503685.0,187069.00000000003,100683.33333333331,98583.33333333331,0
529.0,209972.0,53553.0,31641.66666666667,31583.33333333333,0
238.0,1829842.0,3557706.0,4120.833333333333,4214.166666666667,0
275.0,552461.0,122371.0,7573.333333333332,7456.666666666668,0
0.0,239951.0,277944.99999999994,9116.666666666666,10158.333333333334,1
0.0,223408.0,315612.0,90983.33333333331,96000.0,1
875.0,15425.0,567153.0,7225.0,10246.666666666666,1
6327.0,6384805.0,11059510.999999998,12441.666666666664,13233.333333333336,1
1046.0,15425.0,567153.0,7225.0,10246.666666666666,1
1046.0,556195.0,13484439.0,704.5,914.6666666666664,1
1046.0,137161.0,4561068.999999999,2718.333333333333,3370.833333333333,1
5076.0,1167907.0,6589012.000000003,5401.666666666667,7825.0,1
5076.0,15425.0,567153.0,7225.0,10246.666666666666,1
5076.0,6384805.0,11059510.999999998,12441.666666666664,13233.333333333336,1
5076.0,731207.0,323106.0,6423.333333333332,6421.666666666668,0
16991.0,35628.0,63226.0,5718.333333333332,5455.0,1
16991.0,11105.0,11350.999999999998,10616.666666666666,9915.0,1
16991.0,122608.0,393732.0,999.5,949.3333333333336,1
4096.0,11094485.0,11086459.999999998,1274.1666666666667,1267.5,0
4096.0,7393334.0,1486290.9999999998,2485.0,2490.0,0
4096.0,2393195.0,422403.0,3947.5,3919.166666666666,0
48.0,2134350.0,1902793.0,4680.833333333333,4890.833333333333,1
57.0,89328.0,47701.00000000001,1648.333333333333,1685.0,0
979.0,9085769.0,1857149.0,2480.833333333333,2416.6666666666665,0
979.0,67477.0,81699.99999999999,28766.66666666667,30566.66666666667,1
448.0,16263.0,57206.0,104500.0,100833.33333333331,0
448.0,34683.0,64259.0,105583.33333333331,101333.33333333331,1
327.0,11133614.0,11975959.000000002,3753.333333333334,4655.833333333333,1
327.0,129632.0,195791.0,4581.666666666667,4467.5,0
327.0,547045.0,1801937.0,4559.166666666667,4716.666666666667,0
327.0,34683.0,64259.0,105583.33333333331,101333.33333333331,1
327.0,80176.0,128803.0,139750.0,137750.0,0
296.0,11133614.0,11975959.000000002,3753.333333333334,4655.833333333333,1
988.0,110496.0,198004.0,102483.33333333331,108983.33333333331,1
799.0,5994126.0,7434598.000000003,2110.833333333333,2215.833333333333,1
11885.0,105613.0,215884.0,12891.666666666664,13908.333333333336,1
617.0,60726.0,49611.0,101250.0,103916.66666666669,0
617.0,60673.0,41389.000000000015,103033.33333333331,103983.33333333331,0
2573.0,104692.0,169017.0,26433.33333333333,26900.0,0
2573.0,5614996.0,10049407.000000002,9131.666666666666,11508.333333333336,1
2573.0,12194234.0,18970130.0,3855.0,5054.166666666667,1
2573.0,845751.0,860645.0000000001,10683.333333333334,11425.0,1
20534.0,50144.0,51222.0,40641.66666666666,39975.0,0
242.0,64583.0,48708.0,2222.5,2226.6666666666665,0
496.0,820168.0,1212660.9999999998,6273.333333333332,7145.0,1
496.0,8565521.0,23233776.0,1759.166666666667,2350.0,1
974.0,50752.0,19664.0,89100.0,90550.0,0
400.0,102436.0,629325.0,2433.333333333333,2532.5,1
36355.0,820168.0,1212660.9999999998,6273.333333333332,7145.0,1
1472.0,344992.0,82677.99999999999,91583.33333333331,92183.33333333331,0
1472.0,300935.0,349989.99999999994,30400.0,34283.333333333336,1
1472.0,115517.0,8565520.999999998,1593.333333333333,1759.166666666667,1
596.0,89966.0,15142.999999999998,21791.666666666668,21600.0,0
596.0,25154.0,43189.99999999999,8306.666666666666,8130.0,0
130.0,71859.0,7590.0,1380.0,1401.666666666667,0
74.0,10988.0,8679.0,79216.66666666669,79483.33333333331,0
606.0,12004.0,25813.0,80350.0,80216.66666666669,0
606.0,10485.0,45670.00000000001,24900.0,25858.33333333333,0
606.0,117931.0,2082018.0,2755.833333333333,2814.166666666666,0
606.0,77660.0,334830.0,1457.5,1454.166666666667,0
606.0,9425.0,31685.0,12208.333333333336,11858.333333333336,0
214.0,14558.0,8707.999999999998,60666.66666666666,60000.0,0
514.0,157316.0,76355.00000000001,15208.333333333336,14850.0,0
746.0,2330257.0,14863042.999999998,2189.1666666666665,2533.333333333333,1
0.0,105508.0,94940.0,135583.33333333337,134083.33333333337,0
0.0,531037.0,657319.9999999999,10791.666666666666,10600.0,0
1734.0,1031200.0,623749.9999999999,234333.33333333328,198000.0,1
1734.0,293889.0,105508.0,136916.66666666663,135583.33333333337,0
1734.0,5992807.0,2281342.9999999995,2413.333333333333,2385.833333333333,0
1627.0,1737447.0,1031200.0,327166.66666666674,234333.33333333328,1
1627.0,565240.0,293889.0,146833.33333333337,136916.66666666663,1
1627.0,4067331.0,1243604.0,12525.0,10766.666666666666,1
1627.0,5782224.0,462141.0,2005.0,1767.5,1
1627.0,9523587.0,5992806.999999999,2820.833333333333,2413.333333333333,1
417.0,3041524.0,2279491.0000000005,2885.0,2933.333333333333,0
3709.0,1799797.0,749508.0,14333.333333333336,14350.0,0
3709.0,5167891.0,8458753.999999998,2875.0,2945.0,0
0.0,10399067.0,6057944.000000001,3045.833333333333,3075.833333333333,0
3038.0,16432713.0,26416430.0,2685.0,3172.5,1
573.0,25140725.0,16432713.0,2804.166666666666,2685.0,1
573.0,52275.0,27255.0,28633.33333333333,27791.66666666667,0
3751.0,87492735.0,25140725.000000004,2586.6666666666665,2804.166666666666,1
3751.0,975830.0,470481.0,19333.33333333333,19391.666666666668,0
1694.0,3129393.0,87492735.0,1816.666666666667,2586.6666666666665,1
1166.0,219593.0,114660.0,37408.333333333336,38241.66666666666,0
2004.0,91251.0,364722.0,14375.0,14608.333333333336,0
140.0,40099489.0,5964021.999999999,1714.166666666667,1628.333333333333,1
2739.0,855751.0,776935.0000000001,17625.0,18266.666666666668,0
1231.0,855751.0,776935.0000000001,17625.0,18266.666666666668,0
1231.0,272879.0,531283.0000000001,9106.666666666666,9481.666666666666,1
1231.0,121389.0,389835.0,152750.0,156666.66666666663,0
2534.0,3752834.0,519303.0,1464.166666666667,1480.0,0
2534.0,86620.0,88995.0,150333.33333333337,153416.66666666663,0
22494.0,243770.0,111067.0,97766.66666666669,101750.0,1
22494.0,300758.0,197199.0,10325.0,10166.666666666666,0
22494.0,33957.0,37210.000000000015,12391.666666666664,12125.0,0
22494.0,4070147.0,376396.0,1504.0,1479.333333333333,0
159.0,2969360.0,2744482.0000000005,52016.66666666666,52166.66666666666,0
159.0,34348.0,46984.00000000001,8835.0,8690.0,0
159.0,62187.0,50050.0,37200.0,36991.66666666666,0
2411.0,831579.0,17766987.999999996,8718.333333333334,11558.333333333336,1
143.0,2764087.0,1986211.0,49550.0,49333.33333333334,0
143.0,564237.0,434410.00000000006,81816.66666666669,81716.66666666669,0
156.0,7243706.0,2991538.0000000005,1112.1666666666667,1164.6666666666667,1
0.0,299257.0,828393.0,10212.5,10775.0,1
0.0,2546390.0,7243705.999999997,1057.3333333333333,1112.1666666666667,1
736.0,2546390.0,7243705.999999997,1057.3333333333333,1112.1666666666667,1
1729.0,2324538.0,4981671.999999999,5978.333333333332,6475.0,1
1729.0,299257.0,828393.0,10212.5,10775.0,1
1729.0,9008311.0,1618903.9999999998,1872.5,1591.666666666667,1
1729.0,441735.0,1485441.0,5011.666666666667,5818.333333333332,1
1729.0,440981.0,643662.0,215.66666666666663,216.33333333333331,0
127.0,116880.0,70554.0,37133.333333333336,37041.66666666666,0
90.0,9286959.0,2884846.9999999995,2380.833333333333,2254.1666666666665,1
1316.0,1360422.0,9286959.0,2150.0,2380.833333333333,1
1762.0,5618954.0,5095955.000000001,3802.5,3287.5,1
1762.0,403816.0,193902.0,8018.333333333332,7638.333333333332,1
1762.0,199704.0,194925.0,5905.0,5841.666666666668,0
1762.0,1781330.0,1329923.0,805.5,769.3333333333335,1
1762.0,616971.0,203429.0,8678.333333333334,7993.333333333332,1
1762.0,9001.0,9012.0,94066.66666666669,91816.66666666669,0
1762.0,57787.0,37696.99999999999,4580.0,4406.666666666667,0
1248.0,11765575.0,19041630.0,1535.833333333333,1868.333333333333,1
182.0,5651472.0,4620534.999999999,11566.666666666664,13025.0,1
182.0,40708046.0,35745384.0,1024.0,1249.1666666666667,1
182.0,13662.0,9811.999999999998,258500.0,257083.33333333328,0
355.0,48267.0,2068807.0,1135.0,1209.1666666666667,1
355.0,11765575.0,19041630.0,1535.833333333333,1868.333333333333,1
1761.0,71905.0,32413.0,91133.33333333331,95766.66666666669,1
1761.0,329803.0,5904872.000000001,8021.666666666668,9758.333333333334,1
1761.0,40708046.0,35745384.0,1024.0,1249.1666666666667,1
1761.0,5651472.0,4620534.999999999,11566.666666666664,13025.0,1
1761.0,3897379.0,3120769.0000000005,7760.0,8298.333333333334,1
1761.0,651044.0,1618914.0,5975.0,8320.0,1
1083.0,33907467.0,33717326.0,2617.5,3147.5,1
1083.0,6628831.0,8088010.000000003,3166.666666666666,4114.166666666667,1
1083.0,716540.0,1453716.0,7540.0,8325.0,1
495.0,2175117.0,1647409.9999999998,4540.0,4613.333333333333,0
495.0,4479591.0,932040.0,716.3333333333335,699.5,0
495.0,33907467.0,33717326.0,2617.5,3147.5,1
495.0,6628831.0,8088010.000000003,3166.666666666666,4114.166666666667,1
21.0,6628831.0,8088010.000000003,3166.666666666666,4114.166666666667,1
1100.0,6628831.0,8088010.000000003,3166.666666666666,4114.166666666667,1
1100.0,33907467.0,33717326.0,2617.5,3147.5,1
1100.0,716540.0,1453716.0,7540.0,8325.0,1
0.0,18918836.0,33907467.0,2170.0,2617.5,1
0.0,1719990.0,6628831.000000003,2255.0,3166.666666666666,1
121.0,1719990.0,6628831.000000003,2255.0,3166.666666666666,1
567.0,11532798.0,832515.9999999999,1873.333333333333,1701.666666666667,1
385.0,8188961.0,4732413.999999999,3109.166666666666,3125.0,0
230.0,10576636.0,15814048.999999998,2520.0,2935.0,1
0.0,13602.0,58636.0,4669.166666666667,4481.666666666667,1
0.0,25450.0,20235.0,1835.333333333333,1858.0,0
154.0,149320.0,2029356.0,20875.0,23258.33333333333,1
586.0,8208.0,15805.0,7796.666666666668,7838.333333333332,0
185.0,25068.0,25500.0,7720.0,7825.0,0
400.0,106312.0,122989.99999999994,7088.333333333332,7655.0,1
1724.0,1913275.0,166963.00000000006,6080.0,5713.333333333332,1
1724.0,63555.0,65921.0,6893.333333333332,6561.666666666668,1
290.0,921475.0,1913275.0,5540.0,6080.0,1
290.0,45246.0,63555.0,6835.0,6893.333333333332,0
60.0,2670303.0,921475.0,5480.0,5540.0,0
715.0,323222.0,529305.0,22941.66666666667,24466.66666666667,1
715.0,3390859.0,5921133.999999999,1189.1666666666667,1291.6666666666667,1
