조회수,해당일 거래량,다음날 거래량,해당일 평균 주가,다음날 평균 주가
3598.0,81634.0,428298.0,91683.33333333331,93450.0
499.0,26901.0,17093.0,186750.0,185000.0
1404.0,120944.0,108858.0,46116.66666666666,45050.0
5457.0,22202.0,19963.0,28841.66666666667,28866.66666666667
2405.0,25256.0,39246.0,17666.666666666668,17433.333333333332
142.0,1991121.0,47960602.00000001,1425.0,1931.666666666667
0.0,9401631.0,9524607.0,82316.66666666669,83966.66666666669
549.0,700281.0,1131275.0,9465.0,10833.333333333334
275.0,2123504.0,816689.0000000001,8370.0,8060.0
3219.0,1326300.0,2325069.0,12200.0,12933.333333333336
884.0,5103405.0,3617886.9999999995,57583.33333333334,58083.33333333334
529.0,819839.0,234814.0,55066.66666666666,55116.66666666666
782.0,147951.0,101029.0,5175.0,5088.333333333333
1660.0,3256595.0,4575708.999999999,6110.0,6231.666666666668
20732.0,8347329.0,23230662.0,5660.0,6153.333333333332
1709.0,575283.0,10409686.000000002,4193.333333333333,4339.166666666667
2440.0,149806.0,228186.0,26325.0,25483.33333333333
304.0,21201.0,6976432.999999997,1707.5,2055.0
982.0,3579326.0,13050702.0,4028.333333333334,4540.0
2922.0,2220284.0,1653829.9999999998,88500.0,93216.66666666669
1124.0,41666.0,92241.0,57000.0,57183.33333333334
187.0,1568372.0,4218092.000000001,6230.0,7830.0
1481.0,175417.0,809160.0,26566.66666666667,26800.0
0.0,203589.0,107268.0,3861.666666666666,3763.333333333334
1131.0,1369010.0,730366.0000000001,11766.666666666664,12066.666666666664
16991.0,8399.0,14992.0,35533.333333333336,37250.0
91.0,29660.0,1234655.0,26041.66666666667,29316.66666666667
1108.0,6486223.0,7726741.0,5185.0,6263.333333333332
605.0,25100.0,154698.0,5045.0,5350.0
1109.0,143290.0,84131.00000000001,912500.0,948000.0
814.0,280898.0,514294.00000000006,11258.333333333336,11625.0
188.0,82130.0,168364.99999999994,3064.166666666666,3096.666666666666
762.0,42876.0,50141.0,15058.333333333336,15116.666666666664
1151.0,590770.0,624659.0,2950.0,3212.5
79648.0,1111361.0,341613.99999999994,203250.0,207250.0
264.0,547497.0,468205.00000000006,1898.333333333333,1937.5
1917.0,1564867.0,5723985.999999999,8668.333333333334,12000.0
16711.0,107770.0,1110707.0,184901.0,244918.16666666663
514.0,55979.0,59722.0,205666.66666666663,193833.33333333328
529.0,243511.0,185603.0,6800.0,6246.666666666668
2822.0,29467.0,12438.0,815333.3333333335,815500.0
4132.0,25033.0,26085.0,15666.666666666664,16191.666666666664
2365.0,1280183.0,5394425.000000001,4194.166666666667,4396.666666666667
792.0,253506.0,234443.0,282833.33333333326,309416.66666666674
617.0,161376.0,276804.0,18732.33333333333,18844.166666666668
1199.0,256204.0,5524014.0,4428.333333333333,4075.0
2432.0,261501.0,268231.0,62583.33333333334,58650.0
0.0,39049.0,12224232.0,6013.333333333332,8410.0
1734.0,1243604.0,531037.0000000001,10766.666666666666,10791.666666666666
590.0,97162.0,168858.0,5141.333333333333,4959.666666666667
795.0,2887675.0,955757.0,1778.333333333333,1805.833333333333
913.0,124108.0,440641.00000000006,5191.666666666667,5240.0
95.0,16660173.0,21801966.0,1565.833333333333,1705.0
11076.0,4680317.0,4251756.0,3146.666666666666,3696.666666666666
6916.0,199817.0,148945.00000000006,5323.333333333333,5248.333333333333
1127.0,1516928.0,798571.0,9976.666666666666,10065.0
229.0,870387.0,4809843.999999999,10450.0,12641.666666666664
1088.0,12780461.0,4517100.999999999,3162.5,2825.0
1457.0,1956859.0,1591108.0000000002,15366.666666666664,16391.666666666668
290.0,1591108.0,5392341.0,16391.666666666668,17816.666666666668
11298.0,1831960.0,4056898.0,6935.0,6748.333333333332
666.0,183587.0,267066.0,13191.666666666664,12508.333333333336
564.0,398607.0,486019.00000000006,11675.0,11450.0
297.0,76514.0,8087.0,15108.333333333336,14666.666666666664
1203.0,2542.0,181182.0,7008.333333333332,7396.666666666668
875.0,1167907.0,6589012.000000003,5401.666666666667,7825.0
1302.0,816689.0,1204212.0,8060.0,9036.666666666666
253.0,102687.0,581952.0,48000.0,47191.66666666666
868.0,158637.0,146683.00000000006,197666.66666666663,190250.0
529.0,186619.0,422084.0,9293.333333333334,9461.666666666666
14419.0,852197.0,8916618.0,4558.333333333333,4731.666666666667
1321.0,1368422.0,5955719.000000001,19075.0,20425.0
1280.0,58800.0,18899.0,4901.666666666667,4824.166666666667
2032.0,52435.0,27668.0,1502.5,1455.0
11908.0,724164.0,5547186.0,181133.33333333328,176333.33333333337
1481.0,152483.0,1632828.0,3736.666666666666,3575.0
77.0,65307.0,42064.99999999999,4835.833333333333,4798.333333333333
826.0,32017281.0,8921212.0,923.3333333333336,892.6666666666665
990.0,30110.0,21453.0,9328.666666666666,9418.333333333334
1404.0,306138.0,318681.0,3695.833333333334,3660.0
1469.0,72501045.0,76456610.0,2840.0,3158.333333333333
1351.0,17750.0,1040103.0,1165.0,1213.3333333333333
911.0,15195.0,105492.0,62700.0,63366.66666666666
894.0,8080688.0,55753746.0,1045.8333333333333,1142.5
1754.0,49001.0,43827.0,11616.666666666664,11216.666666666664
21471.0,96577.0,75489.99999999999,3324.166666666666,3325.0
120.0,104318.0,526513.0000000001,6833.333333333332,7545.0
1729.0,2546390.0,7243705.999999997,1057.3333333333333,1112.1666666666667
441.0,272252.0,525865.0000000001,11550.0,11800.0
744.0,2754311.0,865284.9999999999,14850.0,13608.333333333336
1400.0,56132.0,206496.0,22200.0,21558.33333333333
2298.0,379232.0,65615.0,4685.0,4666.666666666667
260.0,1876358.0,1493634.9999999998,4995.833333333333,5034.166666666667
1546.0,42574.0,199617.0,3155.0,3364.166666666666
22599.0,152050.0,86571.0,446000.0,458583.33333333326
3243.0,56192.0,98970.0,50000.0,50866.66666666666
814.0,258929.0,515123.0,135166.66666666663,141916.66666666663
2822.0,13882.0,4627617.999999999,2722.5,3275.833333333333
1872.0,347609.0,291009.0,6728.333333333332,6646.666666666668
1602.0,35842.0,7634.0,6865.0,6846.666666666668
780.0,8609582.0,3984093.9999999995,10275.0,10541.666666666666
5550.0,4336643.0,3795096.9999999995,59266.66666666666,58350.0
1150.0,508252.0,169923.0,1330.0,1337.5
724.0,127023.0,243807.0,149583.33333333337,149250.0
1153.0,913572.0,9473532.0,4260.833333333333,4565.833333333333
87.0,11716.0,12645.0,8221.666666666666,8233.333333333334
0.0,461364.0,2533272.0,3322.5,3720.833333333334
1280.0,763261.0,1732396.9999999998,3968.333333333334,4158.333333333333
343.0,1951679.0,7542189.0,6130.0,8386.666666666666
910.0,15845.0,326406.0,30108.33333333333,29975.0
1256.0,27744447.0,4539494.0,3537.5,3492.5
96.0,246364.0,453210.0,1015.0,1020.8333333333336
517.0,264086.0,1041166.0,5340.0,5518.333333333332
754.0,188173.0,335874.0,226750.0,205666.66666666663
197.0,20569831.0,21369633.0,1439.166666666667,1644.166666666667
0.0,5551.0,577297.9999999999,8633.333333333334,14400.0
836.0,199451.0,52936.0,2353.333333333333,2332.5
13958.0,267919.0,126097.0,23050.0,22541.66666666667
93.0,3619025.0,8980942.0,9813.333333333334,10083.333333333334
1083.0,36129.0,1781542.0000000002,6313.333333333332,10691.666666666666
739.0,754774.0,438655.00000000006,16091.666666666664,15333.333333333336
868.0,1863950.0,1415661.0,147250.0,141750.0
7081.0,8928.0,24297.0,125383.33333333331,131233.33333333337
620.0,2002560.0,99622.0,1854.166666666667,1808.333333333333
1639.0,52674.0,65108.0,182416.66666666663,179750.0
0.0,120431.0,402558.0,1185.0,1196.6666666666667
1327.0,5964022.0,41225119.00000001,1628.333333333333,1800.0
2432.0,204989.0,166717.0,117683.66666666669,105907.16666666669
1709.0,176123.0,78935.00000000001,279833.33333333326,281083.33333333326
87.0,118482.0,50267.0,19215.5,18822.0
668.0,57434.0,248915.0,1608.333333333333,1660.833333333333
2365.0,5011.0,3373.0,47916.66666666666,47891.66666666666
23479.0,729659.0,20561844.0,2323.333333333333,2571.6666666666665
281.0,127973.0,94174.0,2290.833333333333,2302.5
136.0,101097.0,153514.00000000006,19683.33333333333,19533.33333333333
1922.0,2013284.0,3302706.0,2610.833333333333,2117.5
155.0,5065258.0,11048813.0,6425.0,7691.666666666668
3289.0,173432.0,97142.0,183366.66666666663,179233.33333333337
264.0,547497.0,2809230.0,1898.333333333333,1937.5
10166.0,77287.0,115545.0,8053.333333333332,8178.333333333332
302.0,69740.0,69578.00000000001,7650.0,7301.666666666668
8978.0,893976.0,180498.0,233003.0,222883.0
525.0,64838.0,66561.99999999999,41925.833333333336,42793.0
2411.0,138794.0,8349813.0,6681.666666666668,7866.666666666668
238.0,10052203.0,3511274.0000000014,1728.333333333333,1646.666666666667
890.0,4908852.0,1406133.9999999998,948.0,892.6666666666665
282.0,23816.0,167760.0,16916.666666666668,16975.0
114.0,21152885.0,19601007.0,5246.666666666667,6400.0
398.0,1550586.0,1375638.0,15975.0,16641.666666666668
2182.0,6535.0,15838.999999999998,3552.5,3552.5
5.0,56320.0,89532.99999999999,14383.333333333336,15058.333333333336
0.0,1477010.0,4921806.0,2440.833333333333,2451.6666666666665
6627.0,1342561.0,428743.00000000006,24283.33333333333,25083.33333333333
76361.0,758923.0,3709977.0,22333.33333333333,23033.33333333333
367.0,1951357.0,7286923.999999997,6118.333333333332,6475.0
665.0,11656.0,11216.0,7761.666666666668,7900.0
84.0,8607314.0,7598671.999999997,8126.666666666668,10083.333333333334
238.0,2883121.0,240771.0,5491.666666666667,5353.333333333333
1722.0,9776823.0,806019.9999999999,10716.666666666666,9213.333333333334
16991.0,33531.0,148572.0,10858.333333333334,11875.0
632.0,772955.0,1750110.0,26533.33333333333,28408.33333333333
290.0,65403.0,2227302.0,14300.0,15441.666666666664
2556.0,61207.0,37096.99999999999,2990.833333333333,3035.833333333333
7748.0,801753.0,2257751.0,14758.333333333336,15366.666666666664
423.0,11220987.0,2775257.0,2382.5,2370.833333333333
2922.0,257755.0,4048857.9999999995,9008.333333333334,11191.666666666664
979.0,19747451.0,16173931.999999998,2763.333333333333,2888.166666666666
0.0,874566.0,872650.0,6928.333333333332,6755.0
553.0,23044667.0,100803834.0,2730.833333333333,2426.6666666666665
51.0,32035.0,574531.0000000001,136368.66666666663,111121.83333333331
16.0,188578.0,221677.0,8711.666666666666,8281.666666666666
2550.0,63319.0,64097.0,85600.0,91600.0
902.0,1211562.0,39490654.99999999,1493.333333333333,1905.833333333333
506.0,7757575.0,9412713.0,9398.333333333334,9506.666666666666
182.0,239529.0,241275.0,23100.0,22241.66666666667
0.0,43402.0,1350497.0,2770.0,2941.666666666666
529.0,1057.0,137596.99999999994,30441.66666666667,33425.0
562.0,13927.0,91782.0,9483.333333333334,10004.166666666666
9735.0,129815.0,171022.00000000006,40297.16666666666,37355.833333333336
1150.0,5868.0,82559.0,8178.333333333332,8085.0
516.0,40444.0,65994.0,16925.0,16304.166666666664
1232.0,152571.0,380009.00000000006,2545.0,2788.333333333333
127.0,29591.0,152953.00000000006,13629.166666666664,14150.0
1280.0,7199.0,52141.0,10941.666666666666,11408.333333333336
277.0,15411052.0,33552468.0,5300.0,6963.333333333332
2556.0,8911366.0,20774012.0,1901.666666666667,2392.5
975.0,5082408.0,3393351.0,10528.333333333334,11141.666666666664
0.0,2038818.0,128637.0,3975.0,3793.333333333334
0.0,7217.0,6848.0,47716.66666666666,46941.66666666666
25987.0,39410.0,1180125.9999999998,9950.0,11191.666666666664
739.0,174066.0,555433.9999999999,24308.33333333333,26058.33333333333
5295.0,39191.0,22420.0,31816.66666666667,30425.0
224.0,5646974.0,2277186.0,10541.666666666666,9215.0
0.0,2327420.0,1022053.0,6223.333333333332,6163.333333333332
481.0,187420.0,440676.0,2514.1666666666665,2544.1666666666665
1709.0,327587.0,4163964.0,1209.1666666666667,1240.0
565.0,8839.0,8883.0,18458.33333333333,17733.333333333332
106.0,1190657.0,4919502.0,2679.1666666666665,2770.0
693.0,80765.0,3145089.0,29503.66666666667,38044.5
792.0,123752.0,567208.9999999999,55800.0,58500.0
375.0,318105.0,732240.0,7263.333333333332,7425.0
91.0,56147.0,29884.0,5885.0,5910.0
2439.0,499441.0,1029287.0,10010.0,10816.666666666666
281.0,131624.0,50996.0,44933.33333333334,44658.33333333334
229.0,9389802.0,3393262.0,11891.666666666664,12158.333333333336
4096.0,228355.0,192634.00000000003,328250.0,330666.66666666674
2182.0,754.0,691.9999999999999,494750.0,507083.33333333326
91.0,2724563.0,1667794.9999999998,105666.66666666669,115250.0
1351.0,1170855.0,1687789.9999999998,4884.166666666667,5555.0
0.0,9425602.0,7669000.999999997,89900.0,90083.33333333331
693.0,214805.0,6626841.0,12058.333333333336,18125.0
6751.0,1809471.0,259788.0,13000.833333333336,12268.666666666664
630.0,71784.0,15376.0,37783.333333333336,38108.333333333336
1280.0,681457.0,902286.0,5496.666666666667,5456.666666666667
0.0,73622432.0,62102416.0,310.6666666666667,351.33333333333326
1599.0,6700178.0,197452878.0,824.8333333333335,1169.1666666666667
4096.0,4038116.0,1332048.9999999998,783.5,777.1666666666665
5.0,9081.0,8121.0,26241.66666666667,25466.66666666667
0.0,133005.0,96156.0,710.3333333333335,700.5
255.0,129639.0,61803.0,9193.333333333334,9103.333333333334
2822.0,289867.0,212503.0,8415.0,9098.333333333334
516.0,84581.0,118434.0,5376.666666666667,5285.0
728.0,8341018.0,50083974.0,4647.5,5660.0
490.0,29448.0,9990.0,6713.333333333332,6738.333333333332
1327.0,4345459.0,25497786.0,7488.333333333332,11341.666666666664
64.0,1536608.0,675523.0000000001,3778.333333333334,3842.5
4581.0,152988.0,104288.0,64528.33333333334,63571.33333333334
2556.0,58070.0,28176.0,25158.33333333333,24850.0
452.0,427534.0,181676.0,3991.666666666666,3957.5
3995.0,844827.0,168355.00000000006,52316.66666666666,52866.66666666666
745.0,430830.0,834369.9999999999,20725.0,21308.33333333333
1131.0,132291.0,184834.00000000003,66633.33333333331,69633.33333333331
6327.0,3129393.0,87492735.0,1816.666666666667,2586.6666666666665
2365.0,107892.0,483541.00000000006,4095.0,3986.666666666666
1327.0,195737.0,82956.0,210550.0,219866.66666666663
2306.0,71154.0,238340.0,1839.166666666667,1840.0
439.0,103181.0,103667.0,1683.333333333333,1643.333333333333
356.0,868744.0,521908.00000000006,21825.0,22350.0
658.0,1994819.0,2724754.9999999995,3462.5,3696.666666666666
1001.0,15453.0,15855.0,2348.333333333333,2356.6666666666665
4096.0,9811450.0,2652258.0,3697.5,3689.166666666666
747.0,289574.0,4404942.0,4365.0,4042.5
1284.0,261040.0,465692.0,1214.1666666666667,1242.5
2281.0,111409.0,305061.99999999994,8598.333333333334,8843.333333333334
710.0,584293.0,201092.0,28500.0,28125.0
1280.0,118223.0,65136.0,135833.33333333337,134583.33333333337
739.0,3720604.0,21416706.0,2597.333333333333,2858.166666666666
616.0,201005.0,631494.0,3689.166666666666,3676.666666666666
2689.0,25518.0,31908.0,24341.66666666667,24650.0
916.0,115744.0,134197.99999999994,13800.0,13583.333333333336
23479.0,960577.0,559090.9999999999,79850.0,85983.33333333331
121.0,20311.0,4575.0,44083.33333333334,45516.66666666666
253.0,94733.0,123315.0,1393.333333333333,1407.5
1646.0,1921993.0,12423188.0,2851.666666666666,3522.833333333333
4132.0,49494.0,253804.0,19891.666666666668,20375.0
155.0,4058244.0,1100124.0,2572.5,2518.333333333333
693.0,4224.0,1159623.9999999998,27191.66666666667,45708.33333333334
423.0,173124.0,3373374.0,209583.33333333328,213666.66666666663
1045.0,848347.0,660871.9999999999,64733.33333333334,70133.33333333331
0.0,17789233.0,25054877.000000004,6446.666666666668,7806.666666666668
8299.0,65030.0,419245.00000000006,21866.666666666668,25083.33333333333
5457.0,10848415.0,8663418.0,22041.66666666667,28050.0
0.0,461370.0,208711.0,16116.666666666664,15866.666666666664
2440.0,254384.0,95791.0,3725.0,3704.166666666666
1404.0,1040871.0,1042037.0,16758.333333333332,19808.33333333333
201.0,331240.0,716539.9999999999,7258.333333333332,7540.0
393.0,520782.0,244300.0,155383.33333333337,149350.0
2365.0,82777.0,168151.99999999994,26633.33333333333,28800.0
176.0,254384.0,574746.0,3725.0,3704.166666666666
169.0,1099745.0,1441896.9999999998,31575.66666666667,33578.666666666664
529.0,199699.0,5646974.000000001,8525.0,10541.666666666666
1280.0,270673.0,13585.0,19516.666666666668,17458.333333333332
1151.0,10944545.0,90201228.0,1412.5,1707.5
629.0,2379613.0,42104142.0,3981.666666666666,5393.333333333333
8001.0,143217.0,1317729.0,8888.333333333334,9648.333333333334
469.0,13815.0,98307.0,11300.0,11575.0
3268.0,37464.0,48066.0,24875.0,24291.66666666667
1248.0,3441435.0,14729370.0,4610.833333333333,3954.166666666666
740.0,50042.0,258630.0,2986.666666666666,3043.333333333333
865.0,902315.0,4665778.0,10133.333333333334,10533.333333333334
826.0,346290.0,78936.0,27766.66666666667,27733.33333333333
15132.0,51761.0,99173.0,91800.0,92266.66666666669
146.0,188456.0,1582285.9999999998,1333.3333333333333,1439.166666666667
115.0,3714175.0,539986.9999999999,60416.66666666666,59483.33333333334
795.0,187420.0,440676.0,2514.1666666666665,2544.1666666666665
739.0,955757.0,33039642.0,1805.833333333333,2128.333333333333
2365.0,3963.0,6951.0,17050.0,16141.666666666664
1151.0,2454895.0,3810534.0,3954.166666666666,3806.666666666666
17067.0,255327.0,310023.0,35941.666666666664,38141.66666666666
865.0,744581.0,2457054.0,3834.166666666666,3873.333333333334
873.0,88855.0,297003.99999999994,9506.666666666666,10030.0
238.0,8911366.0,20774012.0,1901.666666666667,2392.5
630.0,36228.0,31877.0,3599.166666666666,3607.5
569.0,19618.0,12880.999999999998,19041.666666666668,19158.33333333333
1043.0,360886.0,446588.0,21066.666666666668,21616.666666666668
1351.0,411871.0,2461441.0000000005,9620.0,10758.333333333334
691.0,58113.0,246626.0,23875.0,25450.0
6873.0,115913.0,123292.99999999994,102000.0,100583.33333333331
3175.0,6894180.0,1546950.9999999998,15491.666666666664,15758.333333333336
408.0,230858.0,263574.99999999994,2595.0,2612.5
6958.0,56738.0,19756.0,2875.666666666666,2854.333333333333
719.0,169608.0,155372.0,13533.333333333336,13866.666666666664
833.0,1781276.0,648090.0,6473.333333333332,6603.333333333332
591.0,43421.0,4368122.0,7631.666666666668,9115.0
114.0,1933014.0,711315.0,3539.166666666666,3504.166666666666
0.0,527065.0,1159013.0,6081.666666666668,6145.0
849.0,75029.0,188781.0,13115.166666666664,13389.833333333336
111.0,3393351.0,8086869.0,11141.666666666664,14658.333333333336
224.0,488289.0,276186.0,4471.666666666667,4221.666666666667
1248.0,40708046.0,35745384.0,1024.0,1249.1666666666667
3085.0,21510.0,74007.0,380500.0,369000.0
400.0,2478366.0,414785.0,6185.0,5700.0
739.0,8198035.0,13819806.0,16250.0,16675.0
507.0,1626784.0,524059.00000000006,877.3333333333335,875.6666666666665
224.0,3320346.0,1977414.0,8420.0,7838.333333333332
6919.0,57314.0,42322.99999999999,29608.33333333333,29383.33333333333
1404.0,415475.0,193915.00000000003,3024.166666666666,2953.333333333333
161.0,3772.0,6248.0,19933.33333333333,19816.666666666668
0.0,54767236.0,24159865.0,182.0,187.3333333333333
1342.0,130567.0,2087574.0,2405.0,2435.0
1223.0,42150.0,254616.0,3179.166666666666,3050.0
658.0,4694745.0,897912.9999999999,9993.333333333334,9338.333333333334
820.0,58753.0,21281.0,20816.666666666668,20641.666666666668
29878.0,210211.0,143047.99999999994,103416.66666666669,104833.33333333331
767.0,93941.0,240360.0,16158.333333333336,15675.0
0.0,75988.0,104002.0,9285.0,9353.333333333334
8807.0,2883745.0,2863051.9999999995,2140.0,2323.5
2359.0,56132.0,206496.0,22200.0,21558.33333333333
1001.0,20929.0,16120.999999999998,8210.0,8280.0
21.0,1048845.0,3671583.9999999995,10350.0,12016.666666666664
15554.0,354.0,1374.9999999999998,3359.166666666666,3399.166666666666
1280.0,679145.0,676849.9999999999,2673.333333333333,2612.5
115.0,8873.0,3383328.0,24900.0,33225.0
1145.0,33543976.0,24878374.0,2465.833333333333,2679.1666666666665
3449.0,37311.0,270847.0,7498.333333333332,7795.0
1426.0,77294.0,170563.00000000006,75433.33333333331,71033.33333333331
744.0,220068.0,686355.0,7435.0,7806.666666666668
0.0,2921.0,4867.0,6645.0,6736.666666666668
884.0,18440.0,56718.0,15241.666666666664,15758.333333333336
529.0,10922868.0,23422740.0,1692.5,1548.333333333333
19535.0,17452026.0,5020220.000000001,4527.0,4318.333333333333
1620.0,7154800.0,886056.9999999999,16516.666666666668,15700.0
494.0,10687721.0,1733647.0,4626.666666666667,4435.0
965.0,700535.0,1287393.0,10908.333333333334,12550.0
529.0,1750110.0,299985.0,28408.33333333333,28283.33333333333
0.0,789239.0,264545.0000000001,5341.666666666667,5225.0
16991.0,602327.0,147124.99999999994,4482.5,4353.333333333333
1754.0,285105.0,217389.0,5250.0,5175.0
1666.0,182161.0,58685.0,41958.333333333336,41350.0
678.0,1095482.0,9064200.0,9831.666666666666,12875.0
114.0,126540.0,97541.0,75245.5,75417.83333333331
304.0,28490.0,50189.0,120166.66666666669,118166.66666666669
8001.0,23886.0,24325.0,133650.0,134766.66666666663
304.0,37312.0,3136527.0,9258.333333333334,10458.333333333334
0.0,136759.0,146551.99999999994,50500.0,50033.33333333334
264.0,210535.0,8328829.999999997,3555.833333333333,4784.166666666667
739.0,459029.0,16781733.0,1933.333333333333,2689.1666666666665
0.0,6617897.0,2434918.9999999995,12108.333333333336,12783.333333333336
1872.0,7657.0,3547.0,379916.66666666674,369833.33333333326
802.0,73530.0,719457.0,152100.0,168350.0
1046.0,2356562.0,1000979.0,4969.166666666667,5078.333333333333
529.0,325307.0,9130728.0,3250.0,3221.666666666666
245.0,309801.0,758185.9999999999,14750.0,16016.666666666664
802.0,205885.0,88529.00000000001,175918.33333333337,175203.0
2573.0,3551986.0,1255665.9999999998,3335.0,3600.833333333333
22494.0,436244.0,452645.0,8331.666666666666,8398.333333333334
0.0,3965.0,3122799.0,2803.333333333333,3195.0
254.0,963094.0,169528.00000000006,8576.666666666666,8466.666666666666
255.0,82895.0,31160.0,52583.33333333334,53283.33333333334
652.0,674066.0,424906.00000000006,156900.0,151366.66666666663
181.0,254384.0,574746.0,3725.0,3704.166666666666
0.0,3065518.0,7829671.000000003,34250.0,37900.0
24.0,7757575.0,9412713.0,9398.333333333334,9506.666666666666
3028.0,4244810.0,1712935.0000000002,24091.66666666667,21508.33333333333
1332.0,1502334.0,3563952.0,2370.833333333333,2253.333333333333
711.0,886208.0,2792643.0,17600.0,26008.33333333333
64.0,3829280.0,7998864.0,4045.0,4651.666666666667
0.0,169625.0,394235.0,26700.0,26583.33333333333
0.0,196832.0,6194442.0,8738.333333333334,10273.333333333334
1729.0,502983.0,708744.0,5961.666666666668,6165.0
1467.0,392468.0,2867362.0000000005,13641.666666666664,20733.33333333333
494.0,5958778.0,3821522.0,2088.333333333333,2071.6666666666665
430.0,4617015.0,903751.0,1096.6666666666667,1066.6666666666667
370.0,874.0,11649.0,143666.66666666663,146750.0
6627.0,2877816.0,15444736.999999998,2159.1666666666665,2637.5
2131.0,1979557.0,5481432.0,4128.333333333333,4260.833333333333
1362.0,4707062.0,578443.0,1271.6666666666667,1267.5
304.0,143304.0,117831.0,3060.0,2854.166666666666
1083.0,101634.0,44235.0,50475.0,49766.66666666666
1976.0,441797.0,384789.0,17983.333333333332,16883.333333333332
1248.0,9089604.0,29824398.0,66300.0,65633.33333333331
2359.0,306138.0,1912086.0,3695.833333333334,3660.0
559.0,285372.0,174504.0,15844.666666666664,16081.166666666664
91.0,1820041.0,2636398.9999999995,35446.833333333336,44401.66666666666
182.0,3619353.0,2316532.0,1844.166666666667,1715.833333333333
2439.0,63093.0,71585.00000000001,8845.0,8496.666666666666
516.0,10956280.0,4028358.0,4568.333333333333,4136.666666666667
13177.0,26137.0,16269.0,7556.666666666668,7461.666666666668
5408.0,171585.0,446563.00000000006,9133.333333333334,9591.666666666666
302.0,18044.0,64378.0,2418.333333333333,2426.6666666666665
16681.0,163625.0,192975.0,39275.0,41050.0
562.0,166907.0,659022.0,4348.333333333333,4411.666666666667
185.0,147728.0,103795.0,5161.666666666667,5165.0
893.0,128405.0,685530.0,3398.333333333333,3395.833333333333
6327.0,6397474.0,4093241.000000002,13616.666666666664,14250.0
906.0,1998021.0,375185.00000000006,17916.666666666668,14591.666666666664
2066.0,683263.0,325086.0,7020.0,7118.333333333332
5076.0,6397474.0,4093241.000000002,13616.666666666664,14250.0
289.0,178766.0,293871.0,8746.666666666666,8455.0
4456.0,3954199.0,3128034.0,6425.0,5595.0
1717.0,170563.0,65306.0,71033.33333333331,70683.33333333331
822.0,25221.0,12358.0,5661.666666666668,5546.666666666668
1895.0,46768.0,59010.0,16950.0,16716.666666666668
2533.0,57942.0,92369.0,33383.333333333336,33875.0
967.0,315596.0,2103288.0,2249.1666666666665,2153.333333333333
6627.0,4245735.0,1830856.0,6661.666666666668,6816.666666666668
1351.0,51761.0,75410.00000000001,838.1666666666665,836.6666666666665
37.0,20170881.0,14108454.0,7306.666666666668,7253.333333333332
8406.0,1474279.0,2100459.0,5755.0,5826.666666666668
2440.0,690256.0,166663.00000000006,224121.66666666663,197836.83333333328
779.0,187084.0,1934645.0,1784.166666666667,1932.5
432.0,226164.0,821544.0,6256.666666666668,6546.666666666668
529.0,625899.0,468583.00000000006,130083.33333333331,125166.66666666669
632.0,318264.0,47358.0,17941.666666666668,16875.0
875.0,3926750.0,1059413.0000000002,9681.666666666666,10003.333333333334
779.0,4002100.0,7536705.0,4030.0,4262.5
1148.0,5875.0,12093.0,97900.0,93066.66666666669
1270.0,25315.0,24150.0,2043.333333333333,2067.5
253.0,30138.0,44134.0,2242.5,2343.333333333333
678.0,6095131.0,13603332.0,4190.833333333333,4045.833333333334
11325.0,69377.0,187179.0,24791.66666666667,24883.33333333333
602.0,2955207.0,2631318.0,20800.0,25483.33333333333
10206.0,490694.0,3190164.0,30134.16666666667,38516.66666666666
1166.0,84293.0,27698.0,18966.666666666668,19200.0
193.0,1009606.0,2951196.0,7466.666666666668,8075.0
110.0,400573.0,1466658.0,3615.833333333334,3666.666666666666
2922.0,2425118.0,2880238.0000000005,15783.333333333336,19191.666666666668
910.0,1056452.0,428388.0,4985.833333333333,4902.5
28601.0,176920.0,59120.0,48983.33333333334,49766.66666666666
181.0,271664.0,723624.0,3404.166666666666,3405.833333333333
862.0,37690.0,34324.00000000001,30250.0,29183.33333333333
6627.0,898477.0,250217.0,3232.5,3222.5
1043.0,3849200.0,10214176.999999998,3675.0,4425.0
952.0,35960.0,26356.0,143500.0,145500.0
722.0,1423877.0,723802.0000000001,15016.666666666664,15425.0
0.0,4343836.0,4151244.0,5915.0,5230.0
535.0,1662209.0,2273524.9999999995,2240.833333333333,2257.5
1679.0,4345459.0,25497786.0,7488.333333333332,11341.666666666664
449.0,779001.0,10416532.999999998,2070.0,2451.6666666666665
35.0,106381.0,72000.99999999999,181333.16666666663,184344.16666666663
1872.0,1494323.0,958475.0,11366.666666666664,11300.0
724.0,47047.0,103527.0,7211.666666666668,7373.333333333332
238.0,5821001.0,8657292.0,8985.0,11516.666666666664
2298.0,15332.0,6862.0,27666.66666666667,27683.33333333333
78.0,8485982.0,988790.0,9160.0,9358.333333333334
1043.0,29560.0,64000.0,26825.0,28741.66666666667
1830.0,104666.0,202067.0,169166.66666666663,186000.0
632.0,5821001.0,8657292.0,8985.0,11516.666666666664
4365.0,503005.0,459019.00000000006,11991.666666666664,12358.333333333336
336.0,332978.0,1499496.0,3730.0,3935.833333333334
115.0,1574994.0,562371.0,27208.33333333333,27050.0
84.0,2159352.0,3146160.0,3755.833333333334,4256.666666666667
0.0,248601.0,133612.0,10341.666666666666,10358.333333333334
